Database dummy - table currhstl
840038;4;;;
870092;7;;;
840031;2;;;
840041;2;;;
850017;2;;;
850019;2;;;
850073;2;;;
850081;2;;;
860031;2;;;
860034;2;;;
860057;2;;;
860058;2;;;
860063;2;;;
860070;2;;;
860114;2;F;;
860124;2;;;
860125;2;;;
860127;2;;;
860134;2;;;
860147;2;;;
860150;2;;;
860155;2;;;
860168;2;;;
860171;2;T;;
860175;2;;;
860176;2;;;
860179;2;;;
860187;2;T;;
860191;2;;;
860207;2;;;
860214;2;;;
860221;2;;;
860224;2;;;
860226;2;;;
860228;2;;;
860238;2;;;
860243;2;;;
860249;2;;;
860254;2;;;
860258;2;;;
860260;2;;;
860280;2;;;
860287;2;;;
860288;2;;;
860292;2;;;
860294;2;;;
860296;2;;;
860299;2;F;;
860342;2;;;
860298;2;;;
870045;2;;;
870052;2;;;
870053;2;;;
870055;2;;;
870060;2;;;
870061;2;;;
870069;2;;;
870105;2;;;
870109;2;;;
870113;2;;;
870117;2;;;
870120;2;;;
870128;2;;;
890681;7;;;
870129;2;;;
870133;2;;;
870148;2;T;;
870154;2;;;
870163;2;;;
870168;2;;;
870186;2;;;
870191;2;;;
870194;2;;;
870199;2;;;
870205;2;T;;
870223;2;;;
870225;2;;;
870230;2;;;
870236;2;;;
870244;2;;;
870251;2;;;
870104;4;;;
870111;4;;;
870112;4;;;
870115;4;;;
870118;4;;;
870119;4;;;
870153;4;;;
870161;4;;;
870169;4;;;
870170;4;;;
870172;4;;;
870176;4;;;
870184;4;;;
880541;2;;;
880625;2;;;
880626;2;;;
880627;2;;;
880628;2;;;
880629;2;;;
880630;2;;;
880128;2;;;
880138;2;;;
890045;2;;;
890112;2;;;
890113;2;;;
890131;2;;;
890133;2;;;
890150;2;;;
890158;2;;;
890159;2;;;
890582;2;;;
890583;2;;;
890584;2;;;
890585;2;;;
890586;2;;;
890587;2;;;
890588;2;;;
890589;2;;;
890809;2;;;
890590;2;;;
890591;2;;;
890592;2;;;
890593;2;;;
890594;2;;;
890595;2;;;
890596;2;;;
890597;2;;;
890598;2;;;
890599;2;;;
890600;2;;;
890601;2;;;
890602;2;;;
890805;2;;;
890628;2;;;
890629;2;;;
890630;2;;;
890856;2;;;
890858;2;;;
890859;2;;;
890857;2;;;
890860;2;;;
890861;2;;;
890862;2;;;
890832;2;;;
890831;1;;;
890830;2;;;
890829;2;;;
890833;2;;;
890834;2;;;
890828;2;;;
890691;2;;;
890692;2;;;
890693;2;;;
890557;2;;;
890189;2;;;
890190;2;;;
890191;2;;;
890278;2;;;
890380;2;;;
890561;2;;;
890867;2;;;
890816;1;;;
830018;1;;;
830026;1;;;
830027;1;;;
840021;1;;;
840022;1;;;
840023;1;;;
840025;1;;;
840028;1;;;
840032;1;;;
840040;1;;;
840053;1;;;
840057;1;;;
840059;1;;;
850041;1;;;
850047;1;;;
850048;1;;;
850057;1;;;
850063;1;;;
850066;1;;;
850069;1;;;
850070;1;;;
850071;1;;;
850076;1;;;
850087;1;;;
850090;1;;;
850092;1;;;
860327;1;;;
860329;1;;;
860330;1;;;
860340;1;;;
860347;1;;;
860351;1;;;
860365;1;;;
860371;1;;;
860375;1;;;
860376;1;;;
860378;1;;;
860380;1;;;
870314;1;;;
870319;1;;;
870323;1;;;
870332;1;;;
870333;1;;;
870336;1;;;
870352;1;;;
870360;1;;;
870364;1;;;
870365;1;;;
870368;1;;;
870369;1;;;
870374;1;;;
870385;1;;;
880074;1;;;
880083;1;;;
880084;1;;;
880086;1;;;
880089;1;;;
880090;1;;;
880092;1;;;
880094;1;;;
880095;1;;;
880104;1;;;
880110;1;;;
880111;1;;;
880113;1;;;
880122;1;;;
880123;1;;;
880127;1;;;
880132;1;;;
880139;1;;;
880147;1;;;
880153;1;;;
880161;1;;;
880162;1;;;
880165;1;;;
880178;1;;;
880179;1;;;
880181;1;;;
880183;1;;;
880184;1;;;
880185;1;;;
880189;1;;;
880191;1;;;
880192;1;;;
880200;1;;;
880209;1;;;
880211;1;;;
880212;1;;;
880215;1;;;
880218;1;;;
880230;1;;;
890014;1;;;
890648;1;;;
890649;1;;;
890650;1;;;
890651;1;;;
890652;1;;;
890653;1;;;
890821;1;;;
890820;1;;;
890709;1;;;
890719;1;;;
890721;1;;;
890793;1;;;
890723;1;;;
890735;1;;;
890739;1;;;
890740;1;;;
890741;1;;;
890742;1;;;
890743;1;;;
890744;1;;;
890746;1;;;
890747;1;;;
890748;1;;;
890751;1;;;
890754;1;;;
890755;1;;;
890756;1;;;
890757;1;;;
890799;1;;;
890758;1;;;
890759;1;;;
890760;1;;;
890800;1;;;
890762;1;;;
890765;1;;;
890868;1;;;
890872;1;;;
890874;1;;;
890876;1;;;
890877;1;;;
890882;1;;;
890724;1;;;
840047;8;;;
850029;8;;;
850031;8;;;
850056;8;;;
860049;8;;;
880046;8;;;
860059;8;T;;
880047;8;;;
860061;8;;;
860066;8;;;
860069;8;;;
860072;8;;;
860079;8;;;
860080;8;;;
860082;8;;;
860087;8;;;
860088;8;;;
860093;8;;;
860096;8;;;
880572;8;;;
860099;8;;;
860100;8;;;
860107;8;;;
860109;8;;;
860178;8;;;
860181;8;;;
860183;8;;;
860194;8;;;
860200;8;;;
860210;8;;;
860213;8;;;
860217;8;;;
860222;8;T;;
860235;8;;;
860241;8;;;
860244;8;;;
860261;8;;;
860266;8;;;
860275;8;T;;
860276;8;T;;
860278;8;;;
860279;8;;;
860282;8;;;
860286;8;;;
860291;8;;;
860293;8;;;
860301;8;;;
860315;8;;;
860385;8;;;
890076;8;;;
870015;8;;;
890077;8;;;
870016;8;;;
890079;8;;;
870019;8;;;
890082;8;;;
870022;8;;;
890083;8;;;
870024;8;;;
890085;8;;;
870030;8;;;
890086;8;;;
870031;8;;;
890087;8;;;
870032;8;;;
890093;8;;;
870037;8;;;
890111;8;;;
870039;8;;;
890114;8;;;
870047;8;;;
870056;8;;;
890115;8;;;
870059;8;;;
890116;8;;;
890117;8;;;
890119;8;;;
890122;8;;;
870070;8;;;
870076;8;;;
890823;8;;;
870078;8;;;
890811;8;;;
870079;8;;;
890615;8;;;
870080;8;;;
890618;8;;;
870087;8;;;
870091;8;;;
890656;8;;;
870126;8;;;
890657;8;;;
870152;8;;;
890658;8;;;
870156;8;;;
890660;8;;;
870159;8;;;
890661;8;;;
870173;8;;;
870174;8;;;
870181;8;;;
870196;8;;;
870198;8;;;
870201;8;;;
870209;8;;;
870216;8;;;
870218;8;;;
870252;8;;;
870256;8;;;
870266;8;;;
870269;8;;;
870271;8;;;
870272;8;;;
870280;8;T;;
870325;8;;;
890662;8;;;
890666;8;;;
890668;8;;;
890669;8;;;
890670;8;;;
890672;8;;;
890674;8;;;
890680;8;;;
890698;8;;;
890507;8;;;
880328;8;;;
890263;8;;;
890264;8;;;
890268;8;;;
890334;8;T;;
890336;8;T;;
890369;8;;;
890370;8;;;
890372;8;;;
890373;8;;;
890375;8;;;
890411;8;;;
890412;8;;;
890413;8;;;
890414;8;;;
890415;8;;;
890416;8;;;
890428;8;;;
890431;8;F;;
890435;8;T;;
890442;8;;;
890443;8;;;
890444;8;;;
890445;8;;;
890446;8;;;
890581;8;;;
890084;8;;;
890673;8;;;
890883;8;;;
840035;7;;;
870302;7;;;
870063;7;;;
830021;1;;;
840024;1;;;
830032;1;;;
880043;1;;;
890678;8;;;
840043;10;;;
880160;5;;;
890270;5;;;
890271;5;;;
890404;5;;;
870309;8;;;
890154;11;;;
880078;1;;;
900636;11;;;
840067;1;;;
830042;10;F;;
850112;1;;;
870396;1;;;
890905;8;;;
840068;1;;;
840069;2;;;
890909;9;;;
890910;7;;;
850068;1;F;;
900340;11;F;;
900391;1;F;;
900461;1;F;;
900783;2;F;;
900837;2;F;;
901074;7;F;;
901076;8;T;;
901083;2;T;;
901084;6;T;;
901085;1;F;;
901095;1;F;;
901097;2;T;;
901098;2;T;;
901099;2;T;;
901100;2;T;;
901101;2;T;;
901110;2;T;;
901111;2;T;;
901112;2;T;;
901113;5;T;;
901116;5;T;;
901117;5;T;;
901119;10;T;;
901125;7;T;;
901126;5;T;;
901127;7;T;;
901128;7;T;;
901129;8;T;;
901130;8;T;;
901131;8;T;;
901133;8;T;;
901138;7;T;;
850122;9;;;
880658;10;;;
900525;9;F;;
900581;9;F;;
900587;9;F;;
890110;2;F;;
900819;2;F;;
901222;1;F;;
901064;5;F;;
901109;5;T;;
900496;8;F;;
900498;8;F;;
900501;8;F;;
901094;11;F;;
870402;5;F;;
850079;9;F;;
880187;1;F;;
900482;1;F;;
880206;1;F;;
870023;5;F;;
870135;5;F;;
901220;11;F;;
901208;11;F;;
901188;11;F;;
901169;11;F;;
901241;11;F;;
901185;11;F;;
901238;11;F;;
901154;11;F;;
901155;1;F;;
901206;1;F;;
901209;1;F;;
901210;1;F;;
901170;1;F;;
901181;1;F;;
901191;1;F;;
901235;1;F;;
901207;9;F;;
901216;9;F;;
901239;9;F;;
901244;5;F;;
901189;9;F;;
901192;1;F;;
900520;1;;;
870326;1;F;;
910019;2;;;
910020;9;;;
910023;11;;;
910024;9;;;
910025;9;;;
910026;9;;;
910027;9;;;
910029;11;;;
910030;9;;;
910032;9;;;
910034;9;;;
910035;1;;;
910036;1;;;
910037;1;;;
910038;1;;;
910039;1;;;
910042;11;;;
910043;1;;;
910056;10;;;
910073;10;;;
910076;10;;;
910093;5;;;
910096;11;;;
910101;10;;;
910102;7;;;
910107;7;;;
910110;7;;;
910111;10;;;
910113;7;;;
910114;10;;;
910117;10;;;
910119;7;;;
910121;5;;;
910123;5;;;
910127;5;;;
910128;5;;;
910129;5;;;
910130;7;;;
910131;11;;;
910132;11;;;
910134;11;;;
910135;11;;;
910137;7;;;
910139;7;;;
910141;11;;;
910143;7;;;
910145;7;;;
910161;2;;;
910162;2;;;
910163;2;;;
910164;2;;;
910165;2;;;
910166;2;;;
910167;2;;;
910169;2;;;
910170;2;;;
910174;2;;;
910175;2;;;
910176;2;;;
910177;2;;;
910178;2;;;
910179;2;;;
910181;2;;;
910182;2;;;
910183;2;;;
910185;2;;;
910186;2;;;
910187;2;;;
910188;11;;;
910189;2;;;
910190;2;;;
910191;2;;;
910194;2;;;
910195;2;;;
910196;5;;;
910197;5;;;
910198;5;;;
910199;5;;;
910202;5;;;
910203;4;;;
910204;5;;;
910223;7;;;
910225;7;;;
910226;11;;;
910227;7;;;
910228;7;;;
910233;8;;;
910236;11;;;
910237;8;;;
910240;6;;;
910241;8;;;
910243;8;;;
910246;8;;;
910247;8;;;
910255;11;;;
910271;10;;;
910277;10;;;
910280;10;;;
910284;10;;;
910295;9;;;
910304;10;;;
910316;10;;;
910319;10;;;
910323;10;;;
910325;9;;;
910330;10;;;
910335;10;;;
910337;10;;;
910340;7;;;
910344;10;;;
910348;7;;;
910350;7;;;
910357;4;;;
910414;2;;;
910415;2;;;
910424;1;;;
910429;10;;;
910430;7;;;
910440;8;;;
910445;2;;;
910451;10;;;
910460;10;;;
910465;4;;;
910472;10;;;
910474;10;;;
910475;10;;;
910478;7;;;
910479;7;;;
910481;7;;;
910483;10;;;
910492;2;;;
910494;2;;;
910495;2;;;
910533;11;;;
910536;11;;;
910538;11;;;
910539;11;;;
910544;9;;;
910545;9;;;
910546;11;;;
910549;9;;;
910554;11;;;
910555;9;;;
910558;11;;;
910564;11;;;
910566;9;;;
910567;7;;;
910568;9;;;
910569;7;;;
910576;7;;;
910579;8;;;
910584;8;;;
910586;8;;;
910595;7;;;
910601;2;;;
910610;2;;;
910612;2;;;
910624;2;;;
910625;2;;;
910626;2;;;
910634;2;;;
910636;2;;;
910637;7;;;
910643;7;;;
910644;11;;;
910647;8;;;
910651;2;;;
910652;7;;;
910656;8;;;
910658;2;;;
910672;9;;;
910679;10;;;
910692;9;;;
910699;5;;;
910716;8;;;
910726;10;;;
910729;8;;;
910731;4;;;
910735;8;;;
910748;7;;;
910751;2;;;
910752;2;;;
910779;2;;;
910792;7;;;
910796;8;;;
910806;9;T;;
910808;9;T;;
910846;10;;;
910867;10;;;
910883;5;;;
910890;5;;;
910891;5;;;
910898;5;;;
910902;5;;;
910914;2;;;
910916;2;;;
910920;8;;;
910923;7;;;
910925;8;;;
910932;9;;;
910941;8;;;
910942;7;;;
910943;5;;;
910944;8;;;
910945;7;;;
910946;8;;;
910947;7;;;
910948;8;;;
910953;10;;;
910955;8;;;
910957;7;;;
910961;7;;;
910969;5;;;
910974;7;;;
910975;2;;;
910985;10;;;
910987;8;;;
910995;8;;;
911017;8;;;
910028;1;F;;
840042;1;F;;
910022;1;F;;
910599;1;F;;
910628;11;F;;
910574;11;F;;
911021;11;F;;
850089;11;F;;
890531;11;F;;
910341;4;F;;
910617;4;F;;
910184;4;F;;
910623;4;F;;
910364;4;F;;
910952;4;F;;
900185;8;F;;
900113;10;F;;
910897;9;F;;
910168;9;F;;
910507;8;F;;
910125;5;F;;
911008;2;T;;
911009;2;T;;
911003;2;F;;
910622;2;F;;
910437;2;F;;
910918;2;F;;
910603;5;F;;
910627;2;;;;
910493;2;F;;
910613;8;F;;
910553;11;F;;
860328;1;F;;
910513;1;F;;
911033;1;F;;
911070;1;F;;
911038;9;F;;
911039;9;F;;
911028;9;F;;
911043;1;F;;
911048;9;F;;
911049;11;F;;
911050;8;F;;
911056;8;F;;
911054;7;F;;
911057;7;F;;
911060;7;F;;
911059;7;F;;
911062;8;F;;
911063;8;F;;
911065;5;F;;
911066;5;F;;
911067;11;F;;
911068;4;F;;
911069;4;F;;
911073;2;F;;
911074;11;F;;
911075;5;F;;
911076;11;F;;
911077;11;F;;
911078;5;F;;
911079;5;F;;
911080;2;F;;
911072;5;F;;
911084;7;F;;
910147;1;F;;
911082;4;F;;
911083;8;F;;
860383;1;F;;
911051;9;F;;
920037;8;F;;
920038;8;F;;
920039;8;F;;
920184;5;F;;
920185;5;F;;
920186;5;F;;
920187;5;F;;
920189;5;F;;
920190;5;F;;
920192;5;F;;
920193;5;F;;
920194;5;F;;
920133;4;F;;
920114;4;F;;
920234;7;F;;
920239;7;F;;
920549;2;F;;
920676;2;F;;
920678;2;F;;
920679;2;F;;
920680;2;F;;
920681;2;F;;
920682;2;F;;
920683;2;F;;
920526;4;F;;
920628;4;F;;
920572;5;F;;
920508;5;F;;
920510;5;F;;
920512;5;F;;
920513;5;F;;
920649;5;F;;
920754;5;F;;
920759;5;F;;
920699;5;F;;
920488;7;F;;
920579;7;F;;
920020;7;F;;
920021;7;F;;
920746;7;F;;
920749;7;F;;
920750;7;F;;
920710;7;F;;
920712;7;F;;
920713;7;F;;
920688;7;F;;
920689;7;F;;
920690;7;F;;
920692;7;F;;
920382;10;F;;
920383;10;F;;
920446;4;F;;
920448;4;F;;
920449;4;F;;
920384;8;F;;
920490;8;T;;
920495;8;F;;
920535;8;F;;
920539;8;F;;
920518;8;F;;
920521;8;F;;
920522;8;F;;
920582;8;F;;
920723;8;F;;
920725;8;F;;
920768;8;F;;
920695;8;F;;
920497;9;F;;
920764;9;F;;
920691;10;F;;
920377;4;F;;
920390;4;F;;
920408;4;F;;
920414;4;F;;
920417;4;F;;
920419;4;F;;
920413;9;F;;
920378;9;F;;
920040;8;F;;
920041;8;F;;
920044;8;F;;
920045;8;F;;
920048;8;F;;
920052;8;F;;
920168;8;F;;
920286;11;F;;
920147;7;F;;
920149;7;F;;
920152;7;F;;
920155;7;F;;
920156;7;F;;
920157;7;F;;
920872;11;F;;
920875;11;F;;
920877;11;F;;
920878;11;F;;
