Database dummy - table feecoll
2001;2;2001-10-16;2390;GYM;100;991154;;
2001;2;2001-10-16;2390;HEC;300;991154;;
2001;2;2001-10-16;2390;MDF;50;991154;;
2001;2;2001-10-16;2390;MDI;50;991154;;
2001;2;2001-10-16;2390;RGT;300;991154;;
2001;2;2001-10-16;2390;SBF;100;991154;;
2001;2;2001-10-16;2390;THRG;550;991154;;
2001;2;2001-10-16;2390;TUFG;1475;991154;;
2001;2;2001-10-16;2391;AIP;126;991373;;
2001;2;2001-10-16;2391;CHS;1770;991373;;
2001;2;2001-10-16;2391;EXM;300;991373;;
2001;2;2001-10-16;2391;FEWC;300;991373;;
2001;2;2001-10-16;2391;GYM;100;991373;;
2001;2;2001-10-16;2391;HEC;300;991373;;
2001;2;2001-10-16;2391;MDF;50;991373;;
2001;2;2001-10-16;2391;MDI;50;991373;;
2001;2;2001-10-16;2391;RGT;300;991373;;
2001;2;2001-10-16;2391;SBF;100;991373;;
2001;2;2001-10-16;2391;THRG;550;991373;;
2001;2;2001-10-16;2391;TUFG;1475;991373;;
2001;2;2001-10-16;2392;AIP;126;991340;;
2001;2;2001-10-16;2392;CF;2500;991340;;
2001;2;2001-10-16;2393;AIP;126;1246;;
2001;2;2001-10-16;2393;CHS;1770;1246;;
2001;2;2001-10-16;2393;EXM;300;1246;;
2001;2;2001-10-16;2393;FEWC;300;1246;;
2001;2;2001-10-16;2393;GYM;100;1246;;
2001;2;2001-10-16;2393;HEC;300;1246;;
2001;2;2001-10-16;2393;MDF;50;1246;;
2001;2;2001-10-16;2393;MDI;50;1246;;
2001;2;2001-10-16;2393;RGT;300;1246;;
2001;2;2001-10-16;2393;SBF;100;1246;;
2001;2;2001-10-16;2393;THRG;550;1246;;
2001;2;2001-10-16;2393;TUFG;2950;1246;;
2001;2;2001-10-16;2394;AIP;126;10410;;
2001;2;2001-10-16;2394;CHS;1770;10410;;
2001;2;2001-10-16;2394;EXM;300;10410;;
2001;2;2001-10-16;2394;FEWC;300;10410;;
2001;2;2001-10-16;2394;GYM;100;10410;;
2001;2;2001-10-16;2394;HEC;300;10410;;
2001;2;2001-10-16;2394;INTR;100;10410;;
2001;2;2001-10-16;2394;MDF;50;10410;;
2001;2;2001-10-16;2394;MDI;50;10410;;
2001;2;2001-10-16;2394;RGT;300;10410;;
2001;2;2001-10-16;2394;SBF;100;10410;;
2001;2;2001-10-16;2394;THRG;550;10410;;
2001;2;2001-10-16;2394;TUFG;2950;10410;;
2001;2;2001-10-16;2395;AIP;126;991369;;
2001;2;2001-10-16;2395;CHS;1770;991369;;
2001;2;2001-10-16;2395;EXM;300;991369;;
2001;2;2001-10-16;2395;FEWC;300;991369;;
2001;2;2001-10-16;2395;GYM;100;991369;;
2001;2;2001-10-16;2395;HEC;300;991369;;
2001;2;2001-10-16;2395;MDF;50;991369;;
2001;2;2001-10-16;2395;MDI;50;991369;;
2001;2;2001-10-16;2395;RGT;300;991369;;
2001;2;2001-10-16;2395;SBF;100;991369;;
2001;2;2001-10-16;2395;THRG;550;991369;;
2001;2;2001-10-16;2395;TUFG;1475;991369;;
2001;2;2001-10-16;2396;AIP;126;10440;;
2001;2;2001-10-16;2396;CHS;1770;10440;;
2001;2;2001-10-16;2396;EXM;300;10440;;
2001;2;2001-10-16;2396;FEWC;300;10440;;
2001;2;2001-10-16;2396;GYM;100;10440;;
2001;2;2001-10-16;2396;HEC;300;10440;;
2001;2;2001-10-16;2396;INTR;100;10440;;
2001;2;2001-10-16;2396;MDF;50;10440;;
2001;2;2001-10-16;2396;MDI;50;10440;;
2001;2;2001-10-16;2396;RGT;300;10440;;
2001;2;2001-10-16;2396;SBF;100;10440;;
2001;2;2001-10-16;2396;THRG;550;10440;;
2001;2;2001-10-16;2396;TUFG;5900;10440;;
2001;2;2001-10-17;2397;AIP;126;10126;;
2001;2;2001-10-17;2397;CHS;1770;10126;;
2001;2;2001-10-17;2397;EXM;300;10126;;
2001;2;2001-10-17;2397;FEWC;300;10126;;
2001;2;2001-10-17;2397;GYM;100;10126;;
2001;2;2001-10-17;2397;HEC;300;10126;;
2001;2;2001-10-17;2397;INTR;100;10126;;
2001;2;2001-10-17;2397;MDF;50;10126;;
2001;2;2001-10-17;2397;MDI;50;10126;;
2001;2;2001-10-17;2397;RGT;300;10126;;
2001;2;2001-10-17;2397;SBF;100;10126;;
2001;2;2001-10-17;2397;THRG;550;10126;;
2001;2;2001-10-17;2398;AIP;126;1265;;
2001;2;2001-10-17;2398;CHS;1770;1265;;
2001;2;2001-10-17;2398;EXM;300;1265;;
2001;2;2001-10-17;2398;FEWC;300;1265;;
2001;2;2001-10-17;2398;GYM;100;1265;;
2001;2;2001-10-17;2398;HEC;300;1265;;
2001;2;2001-10-17;2398;INTR;100;1265;;
2001;2;2001-10-17;2398;MDF;50;1265;;
2001;2;2001-10-17;2398;MDI;50;1265;;
2001;2;2001-10-17;2398;RGT;300;1265;;
2001;2;2001-10-17;2398;SBF;100;1265;;
2001;2;2001-10-17;2398;THRG;550;1265;;
2001;2;2001-10-17;2398;TUFG;2950;1265;;
2001;2;2001-10-17;2399;AIP;126;1234;;
2001;2;2001-10-17;2399;EXM;300;1234;;
2001;2;2001-10-17;2399;GYM;100;1234;;
2001;2;2001-10-17;2399;INTR;100;1234;;
2001;2;2001-10-17;2399;MDF;50;1234;;
2001;2;2001-10-17;2399;MDI;50;1234;;
2001;2;2001-10-17;2399;RGT;300;1234;;
2001;2;2001-10-17;2399;SBF;100;1234;;
2001;2;2001-10-17;2399;TUFG;2950;1234;;
2001;2;2001-10-17;2400;AIP;126;269;;
2001;2;2001-10-17;2400;CHS;1770;269;;
2001;2;2001-10-17;2400;EXM;300;269;;
2001;2;2001-10-17;2400;FEWC;300;269;;
2001;2;2001-10-17;2400;GYM;100;269;;
2001;2;2001-10-17;2400;HEC;300;269;;
2001;2;2001-10-17;2400;INTR;100;269;;
2001;2;2001-10-17;2400;MDF;50;269;;
2001;2;2001-10-17;2400;MDI;50;269;;
2001;2;2001-10-17;2400;RGT;300;269;;
2001;2;2001-10-17;2400;SBF;100;269;;
2001;2;2001-10-17;2400;THRG;550;269;;
2001;2;2001-10-17;2400;TUFG;2950;269;;
2001;2;2001-10-17;2401;AIP;126;991456;;
2001;2;2001-10-17;2401;EXM;300;991456;;
2001;2;2001-10-17;2401;GYM;100;991456;;
2001;2;2001-10-17;2401;MDF;50;991456;;
2001;2;2001-10-17;2401;MDI;50;991456;;
2001;2;2001-10-17;2401;RGT;300;991456;;
2001;2;2001-10-17;2401;SBF;100;991456;;
2001;2;2001-10-17;2401;TUFG;5900;991456;;
2001;2;2001-10-18;2402;AIP;126;1461;;
2001;2;2001-10-18;2402;CHS;1770;1461;;
2001;2;2001-10-18;2402;EXM;300;1461;;
2001;2;2001-10-18;2402;FEWC;300;1461;;
2001;2;2001-10-18;2402;GYM;100;1461;;
2001;2;2001-10-18;2402;HEC;300;1461;;
2001;2;2001-10-18;2402;MDF;50;1461;;
2001;2;2001-10-18;2402;MDI;50;1461;;
2001;2;2001-10-18;2402;RGT;300;1461;;
2001;2;2001-10-18;2402;SBF;100;1461;;
2001;2;2001-10-18;2402;THRG;550;1461;;
2001;2;2001-10-18;2402;TUFG;1475;1461;;
2001;2;2001-10-18;2403;AIP;126;990804;;
2001;2;2001-10-18;2403;EXM;300;990804;;
2001;2;2001-10-18;2403;GYM;100;990804;;
2001;2;2001-10-18;2403;MDF;50;990804;;
2001;2;2001-10-18;2403;MDI;50;990804;;
2001;2;2001-10-18;2403;RGT;300;990804;;
2001;2;2001-10-18;2403;SBF;100;990804;;
2001;2;2001-10-18;2403;TUFG;5900;990804;;
2001;2;2001-10-18;2404;AIP;126;11240;;
2001;2;2001-10-18;2404;CHS;1770;11240;;
2001;2;2001-10-18;2404;EXM;300;11240;;
2001;2;2001-10-18;2404;FEWC;300;11240;;
2001;2;2001-10-18;2404;GYM;100;11240;;
2001;2;2001-10-18;2404;HEC;300;11240;;
2001;2;2001-10-18;2404;MDF;50;11240;;
2001;2;2001-10-18;2404;MDI;50;11240;;
2001;2;2001-10-18;2404;RGT;300;11240;;
2001;2;2001-10-18;2404;SBF;100;11240;;
2001;2;2001-10-18;2404;THRG;550;11240;;
2001;2;2001-10-18;2404;TUFG;1475;11240;;
2001;2;2001-10-18;2405;AIP;126;167;;
2001;2;2001-10-18;2405;CHS;1770;167;;
2001;2;2001-10-18;2405;EXM;300;167;;
2001;2;2001-10-18;2405;FEWC;300;167;;
2001;2;2001-10-18;2405;GYM;100;167;;
2001;2;2001-10-18;2405;HEC;300;167;;
2001;2;2001-10-18;2405;INTR;100;167;;
2001;2;2001-10-18;2405;MDF;50;167;;
2001;2;2001-10-18;2405;MDI;50;167;;
2001;2;2001-10-18;2405;RGT;300;167;;
2001;2;2001-10-18;2405;SBF;100;167;;
2001;2;2001-10-18;2405;THRG;550;167;;
2001;2;2001-10-18;2405;TUFG;2950;167;;
2001;2;2001-10-18;2406;AIP;126;11153;;
2001;2;2001-10-18;2406;CHS;1770;11153;;
2001;2;2001-10-18;2406;EXM;300;11153;;
2001;2;2001-10-18;2406;FEWC;300;11153;;
2001;2;2001-10-18;2406;GYM;100;11153;;
2001;2;2001-10-18;2406;HEC;300;11153;;
2001;2;2001-10-18;2406;INTR;100;11153;;
2001;2;2001-10-18;2406;MDF;50;11153;;
2001;2;2001-10-18;2406;MDI;50;11153;;
2001;2;2001-10-18;2406;RGT;300;11153;;
2001;2;2001-10-18;2406;SBF;100;11153;;
2001;2;2001-10-18;2406;THRG;550;11153;;
2001;2;2001-10-18;2406;TUFG;2950;11153;;
2001;2;2001-10-18;2407;AIP;126;971238;;
2001;2;2001-10-18;2407;CHS;1770;971238;;
2001;2;2001-10-18;2407;EXM;300;971238;;
2001;2;2001-10-18;2407;FEWC;300;971238;;
2001;2;2001-10-18;2407;GYM;100;971238;;
2001;2;2001-10-18;2407;HEC;300;971238;;
2001;2;2001-10-18;2407;MDF;50;971238;;
2001;2;2001-10-18;2407;MDI;50;971238;;
2001;2;2001-10-18;2407;RGT;300;971238;;
2001;2;2001-10-18;2407;SBF;100;971238;;
2001;2;2001-10-18;2407;THRG;550;971238;;
2001;2;2001-10-18;2407;TUFG;1475;971238;;
2001;2;2001-10-18;2408;AIP;126;10209;;
2001;2;2001-10-18;2408;CHS;1770;10209;;
2001;2;2001-10-18;2408;EXM;300;10209;;
2001;2;2001-10-18;2408;FEWC;300;10209;;
2001;2;2001-10-18;2408;GYM;100;10209;;
2001;2;2001-10-18;2408;HEC;300;10209;;
2001;2;2001-10-18;2408;INTR;100;10209;;
2001;2;2001-10-18;2408;MDF;50;10209;;
2001;2;2001-10-18;2408;MDI;50;10209;;
2001;2;2001-10-18;2408;RGT;300;10209;;
2001;2;2001-10-18;2408;SBF;100;10209;;
2001;2;2001-10-18;2408;THRG;550;10209;;
2001;2;2001-10-18;2408;TUFG;5900;10209;;
2001;2;2001-10-18;2410;AIP;126;980293;;
2001;2;2001-10-18;2410;EXM;300;980293;;
2001;2;2001-10-18;2410;GYM;100;980293;;
2001;2;2001-10-18;2410;MDF;50;980293;;
2001;2;2001-10-18;2410;MDI;50;980293;;
2001;2;2001-10-18;2410;RGT;300;980293;;
2001;2;2001-10-18;2410;SBF;100;980293;;
2001;2;2001-10-18;2410;TUFG;5900;980293;;
2001;2;2001-10-18;2411;AIP;126;991013;;
2001;2;2001-10-18;2411;CF;2500;991013;;
2001;2;2001-10-18;2412;AIP;126;1430;;
2001;2;2001-10-18;2412;EXM;300;1430;;
2001;2;2001-10-18;2412;GYM;100;1430;;
2001;2;2001-10-18;2412;MDF;50;1430;;
2001;2;2001-10-18;2412;MDI;50;1430;;
2001;2;2001-10-18;2412;RGT;300;1430;;
2001;2;2001-10-18;2412;SBF;100;1430;;
2001;2;2001-10-18;2412;TUFG;1475;1430;;
2001;2;2001-10-19;2413;AIP;126;1249;;
2001;2;2001-10-19;2413;CHS;1770;1249;;
2001;2;2001-10-19;2413;EXM;300;1249;;
2001;2;2001-10-19;2413;FEWC;300;1249;;
2001;2;2001-10-19;2413;GYM;100;1249;;
2001;2;2001-10-19;2413;HEC;300;1249;;
2001;2;2001-10-19;2413;MDF;50;1249;;
2001;2;2001-10-19;2413;MDI;50;1249;;
2001;2;2001-10-19;2413;RGT;300;1249;;
2001;2;2001-10-19;2413;SBF;100;1249;;
2001;2;2001-10-19;2413;THRG;550;1249;;
2001;2;2001-10-19;2413;TUFG;1475;1249;;
2001;2;2001-10-19;2414;AIP;126;990503;;
2001;2;2001-10-19;2414;CF;2500;990503;;
2001;2;2001-10-19;2415;CHS;1770;607;;
2001;2;2001-10-19;2415;EWC;300;607;;
2001;2;2001-10-19;2415;EXM;350;607;;
2001;2;2001-10-19;2415;GYM;100;607;;
2001;2;2001-10-19;2415;HEC;300;607;;
2001;2;2001-10-19;2415;INTR;100;607;;
2001;2;2001-10-19;2415;MDF;50;607;;
2001;2;2001-10-19;2415;MDI;50;607;;
2001;2;2001-10-19;2415;RGT;200;607;;
2001;2;2001-10-19;2415;SBF;100;607;;
2001;2;2001-10-19;2415;THRG;500;607;;
2001;2;2001-10-19;2415;TUFG;1500;607;;
2001;2;2001-10-19;2416;AIP;126;991149;;
2001;2;2001-10-19;2416;CF;900;991149;;
2001;2;2001-10-19;2417;AIP;126;11246;;
2001;2;2001-10-19;2417;CHS;1770;11246;;
2001;2;2001-10-19;2417;EXM;300;11246;;
2001;2;2001-10-19;2417;FEWC;300;11246;;
2001;2;2001-10-19;2417;GYM;100;11246;;
2001;2;2001-10-19;2417;HEC;300;11246;;
2001;2;2001-10-19;2417;MDF;50;11246;;
2001;2;2001-10-19;2417;MDI;50;11246;;
2001;2;2001-10-19;2417;RGT;300;11246;;
2001;2;2001-10-19;2417;SBF;100;11246;;
2001;2;2001-10-19;2417;THRG;550;11246;;
2001;2;2001-10-19;2417;TUFG;2950;11246;;
2001;2;2001-10-19;2418;CHS;1770;1403;;
2001;2;2001-10-19;2418;EWC;300;1403;;
2001;2;2001-10-19;2418;EXM;350;1403;;
2001;2;2001-10-19;2418;GYM;100;1403;;
2001;2;2001-10-19;2418;HEC;300;1403;;
2001;2;2001-10-19;2418;INTR;100;1403;;
2001;2;2001-10-19;2418;MDF;50;1403;;
2001;2;2001-10-19;2418;MDI;50;1403;;
2001;2;2001-10-19;2418;RGT;200;1403;;
2001;2;2001-10-19;2418;SBF;100;1403;;
2001;2;2001-10-19;2418;THRG;500;1403;;
2001;2;2001-10-19;2418;TUFG;1500;1403;;
2001;2;2001-10-19;2419;AIP;126;1201;;
2001;2;2001-10-19;2419;CHS;1770;1201;;
2001;2;2001-10-19;2419;EXM;300;1201;;
2001;2;2001-10-19;2419;FEWC;300;1201;;
2001;2;2001-10-19;2419;GYM;100;1201;;
2001;2;2001-10-19;2419;HEC;300;1201;;
2001;2;2001-10-19;2419;MDF;50;1201;;
2001;2;2001-10-19;2419;MDI;50;1201;;
2001;2;2001-10-19;2419;RGT;300;1201;;
2001;2;2001-10-19;2419;SBF;100;1201;;
2001;2;2001-10-19;2419;THRG;550;1201;;
2001;2;2001-10-19;2419;TUFG;5900;1201;;
2001;2;2001-10-22;2420;CHS;1770;1407;;
2001;2;2001-10-22;2420;EWC;300;1407;;
2001;2;2001-10-22;2420;EXM;350;1407;;
2001;2;2001-10-22;2420;GYM;100;1407;;
2001;2;2001-10-22;2420;HEC;300;1407;;
2001;2;2001-10-22;2420;INTR;100;1407;;
2001;2;2001-10-22;2420;MDF;50;1407;;
2001;2;2001-10-22;2420;MDI;50;1407;;
2001;2;2001-10-22;2420;RGT;200;1407;;
2001;2;2001-10-22;2420;SBF;100;1407;;
2001;2;2001-10-22;2420;THRG;500;1407;;
2001;2;2001-10-22;2420;TUFG;1500;1407;;
2001;2;2001-10-22;2421;AIP;126;11322;;
2001;2;2001-10-22;2421;CF;2500;11322;;
2001;2;2001-10-22;2422;AIP;126;991405;;
2001;2;2001-10-22;2422;CHS;1770;991405;;
2001;2;2001-10-22;2422;EXM;300;991405;;
2001;2;2001-10-22;2422;FEWC;300;991405;;
2001;2;2001-10-22;2422;GYM;100;991405;;
2001;2;2001-10-22;2422;HEC;300;991405;;
2001;2;2001-10-22;2422;MDF;50;991405;;
2001;2;2001-10-22;2422;MDI;50;991405;;
2001;2;2001-10-22;2422;RGT;300;991405;;
2001;2;2001-10-22;2422;SBF;100;991405;;
2001;2;2001-10-22;2422;THRG;550;991405;;
2001;2;2001-10-22;2422;TUFG;1475;991405;;
2001;2;2001-10-22;2423;AIP;126;1399;;
2001;2;2001-10-22;2423;CHS;1770;1399;;
2001;2;2001-10-22;2423;EXM;300;1399;;
2001;2;2001-10-22;2423;FEWC;300;1399;;
2001;2;2001-10-22;2423;GYM;100;1399;;
2001;2;2001-10-22;2423;HEC;300;1399;;
2001;2;2001-10-22;2423;MDF;50;1399;;
2001;2;2001-10-22;2423;MDI;50;1399;;
2001;2;2001-10-22;2423;RGT;300;1399;;
2001;2;2001-10-22;2423;SBF;100;1399;;
