Database dummy - table crsfmdt
990100241;MA 210;EC;1.50;;
19100131;CE 102;C;1.00;;
19100131;CH 102;C;1.00;;
19100131;CH 116;C;1.00;;
19100131;MA 104;C;1.00;;
19100131;ME 112;C;1.00;;
19100131;ME 118;C;1.00;;
19100131;ME 152;C;1.00;;
19100131;PH 102;C;1.00;;
19100131;PH 116;C;1.00;;
19100131;NO 102;EC;1.00;;
990260131;EP 312;C;1.50;;
990260131;EP 318;C;1.50;;
990260131;EP 320;C;1.50;;
990260131;EP 396;C;1.50;;
990260131;PH 422;C;1.50;;
990260131;PH 424;C;1.50;;
990260131;PH 430;C;1.50;;
990260131;PH 440;C;1.50;;
19100141;CE 102;C;1.00;;
19100141;CH 102;C;1.00;;
19100141;CH 116;C;1.00;;
19100141;MA 104;C;1.00;;
19100141;ME 112;C;1.00;;
19100141;ME 118;C;1.00;;
19100141;ME 152;C;1.00;;
19100141;PH 102;C;1.00;;
19100141;PH 116;C;1.00;;
19100141;NO 102;EC;1.00;;
980260091;EP 498;C;1.50;;
980260091;PH 504;C;1.50;;
980260091;EE 432;EC;1.50;;
980260091;PH 522;EC;1.50;;
980260091;PH 542;EC;1.50;;
980260091;MA 204;AS;1.00;;
990100041;ME 326;C;1.50;;
990100041;ME 334;C;1.50;;
990100041;ME 338;C;1.50;;
990100041;ME 350;C;1.50;;
990100041;ME 352;C;1.50;;
990100041;ME 360;C;1.50;;
990100041;ME 364;C;1.50;;
990100041;ME 398;C;1.50;;
990100041;ME 348;EC;1.50;;
990110121;MM 352;C;1.50;;
990110121;MM 356;C;1.50;;
990110121;MM 358;C;1.50;;
990110121;MM 359;C;1.50;;
990110121;MM 362;C;1.50;;
990110121;MM 370;C;1.50;;
990110121;MM 372;C;1.50;;
990110121;MM 396;C;1.50;;
14248011;CL 662;AC;1.00;;
14248011;BT 518;AC;1.00;;
14248011;BTS802;AC;1.00;;
14243021;CL 662;AC;1.00;;
14243021;BT 518;AC;1.00;;
14243021;BTS802;AC;1.00;;
14026021;CL 656;AA;1.00;;
5120091;PH 504;C;1.00;;
5120091;PH 512;C;1.00;;
5120091;PH 598;C;1.00;;
5120091;PH 540;EC;1.00;;
5120091;PH 542;EC;1.00;;
990110091;MM 352;C;1.50;;
990110091;MM 356;C;1.50;;
990110091;MM 358;C;1.50;;
990110091;MM 359;C;1.50;;
990110091;MM 362;C;1.50;;
990110091;MM 370;C;1.50;;
990110091;MM 372;C;1.50;;
990110091;MM 396;C;1.50;;
990110051;MM 352;C;1.50;;
990110051;MM 356;C;1.50;;
990110051;MM 358;C;1.50;;
990110051;MM 359;C;1.50;;
990110051;MM 362;C;1.50;;
990110051;MM 370;C;1.50;;
990110051;MM 372;C;1.50;;
990110051;MM 396;C;1.50;;
5120011;PH 504;C;1.00;;
5120011;PH 512;C;1.00;;
5120011;PH 598;C;1.00;;
5120011;PH 542;EC;1.00;;
5120011;PH 522;EC;1.00;;
980010091;AE 415;C;1.50;;
980010091;AE 498;C;1.50;;
980010091;HS 454;C;1.50;;
980010091;AE 658;EC;1.50;;
989070201;EE 490;C;1.50;;
989070201;EE 493;C;1.50;;
989070201;EE 706;C;1.50;;
989070201;EE 708;C;1.50;;
989070201;EE 608;EC;1.50;;
989070201;EE 608;EC;1.50;;
989070201;EE 608;EC;1.50;;
990010071;AE 308;C;1.50;;
990010071;AE 312;C;1.50;;
990010071;AE 314;C;1.50;;
990010071;AE 315;C;1.50;;
990010071;AE 316;C;1.50;;
990010071;AE 318;C;1.50;;
990010071;AE 330;C;1.50;;
990010071;AE 332;C;1.50;;
14240021;BT 602;AC;1.00;;
14240021;BM 604;AC;1.00;;
14240021;BM 630;AC;1.00;;
979100261;ME 592;C;1.50;;
5030271;CH 550;AC;1.00;;
5030271;CH 584;AC;1.00;;
5030271;CH 576;AC;1.00;;
10020111;NC 102;EC;1.00;;
10020111;PH 116;C;1.00;;
10020111;PH 102;C;1.00;;
10020111;ME 118;C;1.00;;
10020111;ME 112;C;1.00;;
19278381;MG 615;C;1.00;;
19278381;MG 616;C;1.00;;
19278381;MG 623;C;1.00;;
19278381;MG 630;C;1.00;;
19278381;MG 631;C;1.00;;
19278381;MG 662;C;1.00;;
19278381;MG 664;C;1.00;;
19278381;MG 666;C;1.00;;
19278381;MG 668;C;1.00;;
19278381;MG 673;C;1.00;;
10100011;CE 102;C;1.00;;
10100011;CH 102;C;1.00;;
10100011;CH 116;C;1.00;;
10100011;MA 104;C;1.00;;
10100011;ME 112;C;1.00;;
10100011;ME 118;C;1.00;;
10100011;ME 152;C;1.00;;
10100011;PH 102;C;1.00;;
10100011;PH 116;C;1.00;;
10100011;NO 102;EC;1.00;;
999100241;ME 326;C;1.50;;
999100241;ME 334;C;1.50;;
999100241;ME 336;C;1.50;;
999100241;ME 338;C;1.50;;
999100241;ME 358;C;1.50;;
999100241;ME 364;C;1.50;;
999100241;ME 398;C;1.50;;
999100241;ME 408;C;1.50;;
19278501;MG 615;C;1.00;;
19278501;MG 616;C;1.00;;
19278501;MG 623;C;1.00;;
19278501;MG 630;C;1.00;;
19278501;MG 631;C;1.00;;
19278501;MG 662;C;1.00;;
19278501;MG 664;C;1.00;;
19278501;MG 666;C;1.00;;
19278501;MG 668;C;1.00;;
19278501;MG 673;C;1.00;;
990020541;CL 322;C;1.50;;
990020541;CL 332;C;1.50;;
990020541;CL 334;C;1.50;;
990020541;CL 352;C;1.50;;
990020541;CL 354;C;1.50;;
990020541;CL 358;C;1.50;;
990020541;CL 394;C;1.50;;
990020541;CL 420;EC;1.50;;
979110021;MM 592;C;1.50;;
979110021;BM 632;AA;1.50;;
100031;EE 002;C;1.00;;
100031;ME 202;C;1.00;;
100031;ME 204;C;1.00;;
100031;ME 208;C;1.00;;
100031;ME 210;C;1.00;;
100031;ME 212;C;1.00;;
100031;ME 214;C;1.00;;
100031;HS 202;C;1.00;;
980070031;EE 426;EC;1.50;;
980070031;EE 498;C;1.50;;
999020121;CL 394;C;1.50;;
999020121;CL 358;C;1.50;;
999020121;CL 356;C;1.50;;
999020121;CL 354;C;1.50;;
999020121;CL 352;C;1.50;;
999020121;CL 334;C;1.50;;
9278411;MG 670;C;1.00;;
9278411;MGP601;C;1.00;;
9278411;MG 702;EC;1.00;;
9278411;MG 774;EC;1.00;;
9278411;MG 678;EC;1.00;;
9278411;MG 660;AA;1.00;;
20231;CL 232;C;1.00;;
20231;CL 240;C;1.00;;
20231;CL 248;C;1.00;;
20231;CL 252;C;1.00;;
20231;CL 256;C;1.00;;
20231;EE 002;C;1.00;;
20231;HS 202;C;1.00;;
11030151;PH 102;C;1.00;;
11030151;MM 152;C;1.00;;
11030151;ME 118;C;1.00;;
11030151;ME 112;C;1.00;;
11030151;MA 104;C;1.00;;
11030151;CH 116;C;1.00;;
11030151;CH 102;C;1.00;;
11030151;CE 102;C;1.00;;
5030151;CH 596;AC;1.00;;
5030151;CH 540;AC;1.00;;
5030151;CH 544;AC;1.00;;
9274041;MG 630;C;1.00;;
9274041;MG 659;C;1.00;;
9274041;MG 664;C;1.00;;
9274041;MG 666;C;1.00;;
9274041;MG 668;C;1.00;;
9274041;MG 670;C;1.00;;
9100311;EE 002;C;1.00;;
9100311;ME 202;C;1.00;;
9100311;ME 204;C;1.00;;
9100311;ME 208;C;1.00;;
9100311;ME 210;C;1.00;;
9100311;ME 212;C;1.00;;
9100311;ME 214;C;1.00;;
9100311;HS 204;C;1.00;;
9274141;MG 668;C;1.00;;
3079031;EEP602;AC;1.00;;
3079031;EE 632;AC;1.00;;
9274141;MG 666;C;1.00;;
9278061;MG 678;EC;1.00;;
9278061;MG 704;EC;1.00;;
100141;EE 002;C;1.00;;
100141;ME 202;C;1.00;;
100141;ME 204;C;1.00;;
100141;ME 208;C;1.00;;
100141;ME 210;C;1.00;;
100141;ME 212;C;1.00;;
100141;ME 214;C;1.00;;
100141;HS 204;C;1.00;;
70161;EE 206;C;1.00;;
70161;EE 210;C;1.00;;
70161;EE 214;C;1.00;;
70161;EE 218;C;1.00;;
70161;EE 220;C;1.00;;
70161;MA 204;C;1.00;;
70161;HS 202;C;1.00;;
9278061;MG 604;EC;1.00;;
9278061;MGP601;C;1.00;;
9278061;MG 670;C;1.00;;
9274141;MG 664;C;1.00;;
9274141;MG 659;C;1.00;;
9274141;MG 630;C;1.00;;
10070151;CH 102;C;1.00;;
10070151;CH 116;C;1.00;;
10070151;EE 152;C;1.00;;
10070151;MA 104;C;1.00;;
10070151;ME 112;C;1.00;;
10070151;ME 118;C;1.00;;
10070151;PH 102;C;1.00;;
10070151;PH 104;C;1.00;;
10070151;PH 116;C;1.00;;
9274201;MG 630;C;1.00;;
9274201;MG 659;C;1.00;;
9274201;MG 664;C;1.00;;
9274201;MG 666;C;1.00;;
9274201;MG 668;C;1.00;;
9274201;MG 670;C;1.00;;
990020181;CL 322;C;1.50;;
990020181;CL 332;C;1.50;;
990020181;CL 334;C;1.50;;
990020181;CL 352;C;1.50;;
990020181;CL 354;C;1.50;;
990020181;CL 358;C;1.50;;
990020181;CL 394;C;1.50;;
990020181;CL 356;EC;1.50;;
999020231;CL 316;C;1.50;;
999020231;CL 322;C;1.50;;
999020231;CL 332;C;1.50;;
999020231;CL 334;C;1.50;;
999020231;CL 352;C;1.50;;
999020231;CL 354;C;1.50;;
999020231;CL 356;C;1.50;;
999020231;CL 358;C;1.50;;
999020231;CL 394;C;1.50;;
10260101;CH 102;C;1.00;;
10260101;CH 116;C;1.00;;
10260101;EE 152;C;1.00;;
10260101;MA 104;C;1.00;;
10260101;ME 112;C;1.00;;
10260101;ME 118;C;1.00;;
10260101;PH 102;C;1.00;;
10260101;PH 104;C;1.00;;
10260101;PH 116;C;1.00;;
980260031;EP 498;C;1.50;;
980260031;PH 504;C;1.50;;
980260031;EE 432;EC;1.50;;
980260031;PH 522;EC;1.50;;
980260031;PH 542;EC;1.50;;
5060131;GS 500;C;1.00;;
5060131;GS 502;C;1.00;;
5060131;GS 504;C;1.00;;
5060131;GS 506;C;1.00;;
5060131;GS 508;C;1.00;;
5060131;GS 550;C;1.00;;
5060131;GS 528;EC;1.00;;
5060141;GS 500;C;1.00;;
5060141;GS 502;C;1.00;;
5060141;GS 504;C;1.00;;
5060141;GS 506;C;1.00;;
5060141;GS 508;C;1.00;;
5060141;GS 550;C;1.00;;
5060141;GS 528;EC;1.00;;
10020431;NO 102;EC;1.00;;
10020431;PH 116;C;1.00;;
10020431;PH 102;C;1.00;;
10020431;ME 118;C;1.00;;
10020431;ME 112;C;1.00;;
10020431;MA 104;C;1.00;;
10020431;CL 152;C;1.00;;
5120181;PH 504;C;1.00;;
5120181;PH 512;C;1.00;;
5120181;PH 598;C;1.00;;
5120181;PH 542;EC;1.00;;
5120181;PH 522;EC;1.00;;
10020431;CH 116;C;1.00;;
10020431;CH 102;C;1.00;;
10020431;CE 102;C;1.00;;
13074292;EE 712;AA;1.00;;
13074292;EE 698;AC;1.00;;
13074292;EE 493;AC;1.00;;
13074292;EE 721;C;1.00;;
13074292;EE 700;CD;1.00;;
13074292;EE 672;CD;1.00;;
13074292;EE 670;CD;1.00;;
13074292;EE 666;CD;1.00;;
13074292;EE 634;CD;1.00;;
13074292;EE 632;C;1.00;;
13074292;EE 620;C;1.00;;
999070401;MA 420;EC;1.50;;
999070401;EP 220;C;1.50;;
999070401;EE 606;C;1.50;;
999070401;EE 324;C;1.50;;
999070401;EE 318;C;1.50;;
999070401;EE 308;C;1.50;;
999070401;EE 302;C;1.50;;
979010071;AE 596;C;1.50;;
3074111;EE 620;AC;1.00;;
10100201;CE 102;C;1.00;;
10100201;CH 102;C;1.00;;
10100201;CH 116;C;1.00;;
10100201;MA 104;C;1.00;;
10100201;ME 112;C;1.00;;
10100201;ME 118;C;1.00;;
10100201;ME 152;C;1.00;;
10100201;PH 102;C;1.00;;
10100201;PH 116;C;1.00;;
10100201;NO 102;EC;1.00;;
999100261;ME 326;C;1.50;;
999100261;ME 334;C;1.50;;
999100261;ME 336;C;1.50;;
999100261;ME 338;C;1.50;;
999100261;ME 358;C;1.50;;
999100261;ME 364;C;1.50;;
999100261;ME 398;C;1.50;;
999100261;ME 408;C;1.50;;
990260121;EP 312;C;1.50;;
990260121;EP 318;C;1.50;;
990260121;EP 320;C;1.50;;
990260121;EP 396;C;1.50;;
990260121;PH 422;C;1.50;;
990260121;PH 424;C;1.50;;
990260121;PH 430;C;1.50;;
990260121;PH 440;C;1.50;;
100071;EE 002;C;1.00;;
100071;ME 202;C;1.00;;
100071;ME 204;C;1.00;;
100071;ME 208;C;1.00;;
100071;ME 210;C;1.00;;
100071;ME 212;C;1.00;;
100071;ME 214;C;1.00;;
100071;HS 202;C;1.00;;
13044011;CE 714;AC;1.00;;
13044011;CE 746;C;1.00;;
13044011;CE 652;CD;1.00;;
13044011;CE 646;CD;1.00;;
13044011;CE 644;CD;1.00;;
13044011;CE 642;CD;1.00;;
13044011;CE 640;C;1.00;;
13044011;CE 636;CD;1.00;;
13044011;CE 634;C;1.00;;
13044011;CE 633;CD;1.00;;
980100161;ME 408;C;1.50;;
980100161;ME 498;C;1.50;;
980100161;HS 472;C;1.50;;
980100161;ME 604;EC;1.50;;
980100161;ME 630;EC;1.50;;
980100161;ME 714;EC;1.50;;
990050141;CS 324;C;1.50;;
990050141;CS 330;C;1.50;;
990050141;CS 344;C;1.50;;
990050141;CS 350;C;1.50;;
990050141;CS 386;C;1.50;;
990050141;CS 390;C;1.50;;
990050141;CS 394;C;1.50;;
990050141;CS 396;C;1.50;;
19100431;CE 102;C;1.00;;
19100431;CH 102;C;1.00;;
19100431;CH 116;C;1.00;;
19100431;MA 104;C;1.00;;
19100431;ME 112;C;1.00;;
19100431;ME 118;C;1.00;;
19100431;ME 152;C;1.00;;
19100431;PH 102;C;1.00;;
19100431;PH 116;C;1.00;;
19100431;NO 102;EC;1.00;;
10070171;CH 102;C;1.00;;
10070171;CH 116;C;1.00;;
10070171;EE 152;C;1.00;;
10070171;MA 104;C;1.00;;
10070171;ME 112;C;1.00;;
10070171;ME 118;C;1.00;;
10070171;PH 102;C;1.00;;
10070171;PH 104;C;1.00;;
10070171;PH 116;C;1.00;;
10100341;CE 102;C;1.00;;
10100341;CH 102;C;1.00;;
10100341;CH 116;C;1.00;;
10100341;MA 104;C;1.00;;
10100341;ME 112;C;1.00;;
10100341;ME 118;C;1.00;;
10100341;ME 152;C;1.00;;
10100341;PH 102;C;1.00;;
10100341;PH 116;C;1.00;;
10100341;NO 102;EC;1.00;;
10040071;CE 102;C;1.00;;
10040071;CE 152;C;1.00;;
10040071;CH 102;C;1.00;;
10040071;CH 116;C;1.00;;
10040071;MA 104;C;1.00;;
10040071;ME 112;C;1.00;;
10040071;ME 118;C;1.00;;
10040071;PH 102;C;1.00;;
10040071;PH 116;C;1.00;;
10040071;NO 102;EC;1.00;;
979110011;MM 592;C;1.50;;
70371;MA 204;C;1.00;;
70371;EE 220;C;1.00;;
70371;EE 218;C;1.00;;
70371;EE 214;C;1.00;;
70371;EE 210;C;1.00;;
70371;EE 206;C;1.00;;
1030061;CH 210;C;1.00;;
1030061;CH 212;C;1.00;;
1030061;CH 222;C;1.00;;
1030061;CL 152;C;1.00;;
1030061;EE 002;C;1.00;;
1030061;EP 214;C;1.00;;
1030061;MA 204;C;1.00;;
1030061;HS 202;C;1.00;;
40101;CE 204;C;1.00;;
40101;CE 206;C;1.00;;
40101;CE 216;C;1.00;;
40101;CE 218;C;1.00;;
40101;CE 220;C;1.00;;
40101;CE 222;C;1.00;;
40101;EE 002;C;1.00;;
40101;EE 003;C;1.00;;
40101;HS 202;C;1.00;;
40151;CE 204;C;1.00;;
40151;CE 206;C;1.00;;
40151;CE 216;C;1.00;;
40151;CE 218;C;1.00;;
40151;CE 220;C;1.00;;
40151;CE 222;C;1.00;;
40151;EE 002;C;1.00;;
40151;EE 003;C;1.00;;
40151;HS 202;C;1.00;;
989100061;ME 402;C;1.50;;
989100061;ME 404;C;1.50;;
989100061;ME 492;C;1.50;;
989100061;HS 472;C;1.50;;
989100061;ME 604;EC;1.50;;
989100061;ME 714;EC;1.50;;
989100061;ME 735;EC;1.50;;
9110061;EE 003;C;1.00;;
9110061;EE 004;C;1.00;;
9110061;EE 005;C;1.00;;
9110061;MA 210;C;1.00;;
9110061;ME 220;C;1.00;;
9110061;MM 252;C;1.00;;
9110061;MM 262;C;1.00;;
9110061;MM 264;C;1.00;;
9110061;HS 204;C;1.00;;
980050231;CS 456;C;1.50;;
980050231;CS 498;C;1.50;;
980050231;HS 448;C;1.50;;
980050231;CS 614;EC;1.50;;
980050231;CS 603;EC;1.50;;
20021;CL 232;C;1.00;;
20021;CL 240;C;1.00;;
20021;CL 248;C;1.00;;
20021;CL 252;C;1.00;;
20021;CL 256;C;1.00;;
20021;EE 002;C;1.00;;
20021;HS 202;C;1.00;;
40311;CE 204;C;1.00;;
40311;CE 206;C;1.00;;
40311;CE 216;C;1.00;;
40311;CE 218;C;1.00;;
40311;CE 220;C;1.00;;
40311;CE 222;C;1.00;;
40311;EE 002;C;1.00;;
40311;EE 003;C;1.00;;
40311;HS 204;C;1.00;;
10020171;CE 102;C;1.00;;
10020171;CH 102;C;1.00;;
10020171;CH 116;C;1.00;;
10020171;CL 152;C;1.00;;
10020171;MA 104;C;1.00;;
10020171;ME 112;C;1.00;;
10020171;ME 118;C;1.00;;
10020171;PH 102;C;1.00;;
10020171;PH 116;C;1.00;;
10020171;NO 102;EC;1.00;;
9070201;EE 206;C;1.00;;
9070201;EE 210;C;1.00;;
9070201;EE 214;C;1.00;;
9070201;EE 218;C;1.00;;
9070201;EE 220;C;1.00;;
9070201;MA 204;C;1.00;;
9070201;HS 204;C;1.00;;
