Database dummy - table studinfo
96103001;960562;6;1;03;;;
96103002;960563;6;1;03;;;
96103003;960564;6;1;03;;;
96103101;960565;6;1;03;;;
96625005;960570;6;6;25;;;
96422001;960587;6;4;22;;;
96403006;960588;6;4;03;;;
96613008;960591;6;6;13;;;
96103004;960592;6;1;03;;;
96103005;960593;6;1;03;;;
96103006;960594;6;1;03;;;
96103007;960595;6;1;03;;;
96103008;960596;6;1;03;;;
96103010;960598;6;1;03;;;
96103011;960600;6;1;03;;;
96407401;960601;6;4;07;;;
96103013;960603;6;1;03;;;
96103014;960605;6;1;03;;;
96103015;960607;6;1;03;;;
96103016;960609;6;1;03;;;
96407701;960632;6;4;07;;;
96408801;960634;6;4;08;;;
96416701;960590;6;4;16;;;
96403801;960693;6;4;03;;;
96625006;960740;6;6;25;;;
96402702;960742;6;4;02;;;
96613009;960744;6;6;13;;;
96424003;960747;6;4;24;;;
96403008;960748;6;4;03;;;
96410701;960759;6;4;10;;;
96613802;960773;6;6;13;;;
96410301;960775;6;4;10;;;
96404701;960780;6;4;04;;;
96408802;960782;6;4;08;;;
96625803;960790;6;6;25;;;
96613010;960795;6;6;13;;;
96403009;960841;6;4;03;;;
96403010;960849;6;4;03;;;
96625007;960856;6;6;25;;;
96625008;960857;6;6;25;;;
96613803;960858;6;6;13;;;
96625009;960859;6;6;25;;;
96613804;960861;6;6;13;;;
96404002;960862;6;4;04;;;
96625804;960864;6;6;25;;;
96411002;960865;6;4;11;;;
96424004;960866;6;4;24;;;
96625010;960868;6;6;25;;;
96407601;960869;6;4;07;;;
96808001;960919;6;8;08;;;
96808002;960921;6;8;08;;;
96808003;960922;6;8;08;;;
96808004;960924;6;8;08;;;
96808005;960925;6;8;08;;;
96808006;960927;6;8;08;;;
96808007;960929;6;8;08;;;
96808008;960931;6;8;08;;;
96404003;960950;6;4;04;;;
96625011;961007;6;6;25;;;
96404301;961020;6;4;04;;;
96404302;961021;6;4;04;;;
96404303;961022;6;4;04;;;
96401301;961023;6;4;01;;;
96405301;961024;6;4;05;;;
96410302;961025;6;4;10;;;
96407301;961026;6;4;07;;;
96407302;961027;6;4;07;;;
96417301;961028;6;4;17;;;
96419301;961029;6;4;19;;;
96403011;961030;6;4;03;;;
96613805;961045;6;6;13;;;
96404004;961046;6;4;04;;;
96613806;961048;6;6;13;;;
96625805;961049;6;6;25;;;
96418001;961050;6;4;18;;;
95404602;951259;7;4;04;;;
96416702;961063;6;4;16;;;
96424601;961065;6;4;24;;;
96403101;961068;6;4;03;;;
96410001;961069;6;4;10;;;
96613011;961070;6;6;13;;;
96407702;961073;6;4;07;;;
96404005;961078;6;4;04;;;
96411701;961107;6;4;11;;;
96424603;961114;6;4;24;;;
96411702;961150;6;4;11;;;
94403017;941068;8;4;03;;;
96613012;960739;6;6;13;;;
94403305;941148;8;4;03;;;
94424303;940493;8;4;24;;;
94410601;940403;8;4;10;;;
96407402;961154;6;4;07;;;
96401601;961156;6;4;01;;;
96404006;961157;6;4;04;;;
96D02001;960714;6;D;02;;;
96D02002;960715;6;D;02;;;
96D02003;960716;6;D;02;;;
96D02004;960717;6;D;02;;;
96D02005;960718;6;D;02;;;
96D02006;960720;6;D;02;;;
96D02007;960722;6;D;02;;;
96D02008;960723;6;D;02;;;
96D02010;960726;6;D;02;;;
96D02011;960728;6;D;02;;;
96D02012;960729;6;D;02;;;
96D02013;960731;6;D;02;;;
96D02014;960732;6;D;02;;;
96D02015;960734;6;D;02;;;
96D02016;960735;6;D;02;;;
96D07002;960567;6;D;07;E1;;
96D07003;960568;6;D;07;E1;;
96D07004;960569;6;D;07;E1;;
96D07005;960571;6;D;07;E1;;
96D07006;960572;6;D;07;E1;;
96D07007;960573;6;D;07;E1;;
96D07008;960574;6;D;07;E1;;
96D07009;960575;6;D;07;E1;;
96D07010;960576;6;D;07;E1;;
96D07011;960577;6;D;07;E1;;
96D07012;960578;6;D;07;E1;;
96D07013;960579;6;D;07;E1;;
96D07014;960580;6;D;07;E1;;
96D07015;960581;6;D;07;E1;;
96D07016;960582;6;D;07;E2;;
96D07017;960583;6;D;07;E1;;
96D07018;960584;6;D;07;E1;;
96D07019;960585;6;D;07;E1;;
96D07020;960586;6;D;07;E2;;
96D07021;960749;6;D;07;E1;;
96D07023;960753;6;D;07;E2;;
96D07024;960755;6;D;07;E2;;
96D07025;960757;6;D;07;E2;;
96D07026;960758;6;D;07;E2;;
96D07028;960762;6;D;07;E2;;
96D07030;960764;6;D;07;E2;;
96D07031;960766;6;D;07;E2;;
96D07032;960767;6;D;07;E2;;
96D07033;960768;6;D;07;E2;;
96D07035;960771;6;D;07;E2;;
96D10001;960774;6;D;10;M1;;
96D10002;960776;6;D;10;M1;;
96D10003;960777;6;D;10;M1;;
96D10004;960779;6;D;10;M1;;
96D10005;960781;6;D;10;M1;;
96D10006;960785;6;D;10;M1;;
96D10008;960791;6;D;10;M1;;
96D10009;960793;6;D;10;M1;;
96D10011;960802;6;D;10;M1;;
96D10012;960804;6;D;10;M1;;
96D10014;960807;6;D;10;M2;;
96D10016;960810;6;D;10;M2;;
96D10017;960811;6;D;10;M2;;
96D10019;960815;6;D;10;M2;;
96D10020;960816;6;D;10;M2;;
96D10021;960818;6;D;10;M2;;
96D10022;960819;6;D;10;M2;;
96D10023;960821;6;D;10;M2;;
96D10025;960824;6;D;10;M2;;
96D10027;960827;6;D;10;M3;;
96D10028;960829;6;D;10;M3;;
96D10029;960830;6;D;10;M3;;
96D10030;960831;6;D;10;M3;;
96D10033;960837;6;D;10;M3;;
96D10034;960839;6;D;10;M3;;
96D10035;960840;6;D;10;M3;;
96D10036;960843;6;D;10;M3;;
96D10037;960844;6;D;10;M3;;
96418002;961158;6;4;18;;;
96407001;961161;6;4;07;;;
96404007;961162;6;4;04;;;
96410002;961163;6;4;10;;;
96404702;961164;6;4;04;;;
96414601;961167;6;4;14;;;
96424005;961169;6;4;24;;;
96407002;961170;6;4;07;;;
96407901;961173;6;4;07;;;
96407703;961174;6;4;07;;;
96409301;961175;6;4;09;;;
96410003;961176;6;4;10;;;
96411703;961177;6;4;11;;;
96403012;961178;6;4;03;;;
96403013;961179;6;4;03;;;
96424301;961180;6;4;24;;;
96406901;961183;6;4;06;;;
96403605;961184;6;4;03;;;
95404802;951287;7;4;04;;;
96403102;961187;6;4;03;;;
96409002;961188;6;4;09;;;
96407801;961191;6;4;07;;;
96422401;961192;6;4;22;;;
96417601;961195;6;4;17;;;
96411003;961196;6;4;11;;;
94403018;941174;8;4;03;;;
94403306;940481;8;4;03;;;
94403307;941099;8;4;03;;;
96410702;960870;6;4;10;;;
96403301;961108;6;4;03;;;
94403019;941178;8;4;03;;;
96409302;961186;6;4;09;;;
97424301;970332;5;4;24;;;
97406001;970338;5;4;06;;;
96D07036;960813;6;D;07;E1;;
96D07037;960556;6;D;07;E2;;
96D07038;960615;6;D;07;E2;;
96D07039;960805;6;D;07;E2;;
96D07040;960794;6;D;07;E2;;
96D07041;960644;6;D;07;E2;;
96D10038;960835;6;D;10;M1;;
96D07042;960724;6;D;07;E2;;
96D10039;960852;6;D;10;M1;;
96D02017;960796;6;D;02;;;
96D10040;960834;6;D;10;M1;;
96D10041;960630;6;D;10;M1;;
96D10042;960640;6;D;10;M1;;
96D10043;960826;6;D;10;M1;;
96D10044;960788;6;D;10;M3;;
96D10045;960737;6;D;10;M2;;
96D10046;960602;6;D;10;M2;;
96D10047;960643;6;D;10;M2;;
97403001;970363;5;4;03;;;
97414001;970365;5;4;14;;;
97405101;970376;5;4;05;;;
97402901;970377;5;4;02;;;
97410001;970393;5;4;10;;;
96408002;960860;6;4;08;;;
97402701;970472;5;4;02;;;
97410002;970492;5;4;10;;;
97418601;970533;5;4;18;;;
97403002;970541;5;4;03;;;
97406601;970544;5;4;06;;;
97407801;970545;5;4;07;;;
97418001;970546;5;4;18;;;
97412002;970562;5;4;12;;;
97416001;970571;5;4;16;;;
97404001;970573;5;4;04;;;
97418002;970574;5;4;18;;;
97406301;970576;5;4;06;;;
97424302;970579;5;4;24;;;
97403701;970581;5;4;03;;;
97404401;970583;5;4;04;;;
97409002;970587;5;4;09;;;
97404701;970589;5;4;04;;;
97404301;970590;5;4;04;;;
97410301;970591;5;4;10;;;
97403302;970594;5;4;03;;;
97404302;970596;5;4;04;;;
97404303;970597;5;4;04;;;
97406602;970598;5;4;06;;;
97407301;970599;5;4;07;;;
97407302;970600;5;4;07;;;
97414301;970601;5;4;14;;;
97417301;970602;5;4;17;;;
97410302;970603;5;4;10;;;
97404702;970605;5;4;04;;;
97808001;970620;5;8;08;;;
97402001;970629;5;4;02;;;
97407002;970630;5;4;07;;;
97419001;970638;5;4;19;;;
97404703;970648;5;4;04;;;
97808002;970655;5;8;08;;;
97403004;970660;5;4;03;;;
97808003;970661;5;8;08;;;
97808004;970662;5;8;08;;;
97808005;970663;5;8;08;;;
97808006;970664;5;8;08;;;
97808007;970665;5;8;08;;;
97808008;970666;5;8;08;;;
97808009;970667;5;8;08;;;
97808801;970669;5;8;08;;;
97808803;970672;5;8;08;;;
97404704;970674;5;4;04;;;
97420801;970675;5;4;20;;;
97412101;970676;5;4;12;;;
97418701;970694;5;4;18;;;
97407701;970695;5;4;07;;;
97420901;970696;5;4;20;;;
97420701;970698;5;4;20;;;
97401001;970699;5;4;01;;;
97420702;970700;5;4;20;;;
97420703;970701;5;4;20;;;
97407401;970704;5;4;07;;;
97411901;970707;5;4;11;;;
97414901;970710;5;4;14;;;
97404801;970634;5;4;04;;;
97808010;970725;5;8;08;;;
95424005;951162;7;4;24;;;
97424902;970336;5;4;24;;;
97402002;970730;5;4;02;;;
97001001;970731;5;0;01;;;
97001002;970732;5;0;01;;;
97001003;970733;5;0;01;;;
97001004;970734;5;0;01;;;
97001006;970736;5;0;01;;;
97002001;970738;5;0;02;;;
97001008;970739;5;0;01;;;
97001009;970740;5;0;01;;;
97001010;970741;5;0;01;;;
97002002;970742;5;0;02;;;
97001011;970743;5;0;01;;;
97001012;970744;5;0;01;;;
97001013;970745;5;0;01;;;
97002003;970746;5;0;02;;;
97001014;970747;5;0;01;;;
97002004;970748;5;0;02;;;
97002005;970749;5;0;02;;;
97002006;970750;5;0;02;;;
97002007;970751;5;0;02;;;
97002008;970752;5;0;02;;;
97002009;970753;5;0;02;;;
97002010;970754;5;0;02;;;
97002011;970755;5;0;02;;;
97002012;970756;5;0;02;;;
97002013;970757;5;0;02;;;
97005001;970758;5;0;05;;;
97002014;970759;5;0;02;;;
97002015;970760;5;0;02;;;
97002016;970761;5;0;02;;;
97005002;970762;5;0;05;;;
97002017;970763;5;0;02;;;
97002018;970764;5;0;02;;;
97002019;970765;5;0;02;;;
97005003;970766;5;0;05;;;
97002020;970767;5;0;02;;;
97002021;970768;5;0;02;;;
97002022;970769;5;0;02;;;
97005004;970770;5;0;05;;;
97002023;970771;5;0;02;;;
97002024;970772;5;0;02;;;
97002025;970773;5;0;02;;;
97005005;970774;5;0;05;;;
97002026;970775;5;0;02;;;
97002027;970776;5;0;02;;;
97002028;970777;5;0;02;;;
97005006;970778;5;0;05;;;
97002029;970779;5;0;02;;;
97002030;970780;5;0;02;;;
97002031;970781;5;0;02;;;
97005007;970782;5;0;05;;;
97002032;970783;5;0;02;;;
97002033;970784;5;0;02;;;
97002034;970785;5;0;02;;;
97005008;970786;5;0;05;;;
97002035;970787;5;0;02;;;
97002036;970788;5;0;02;;;
97002037;970789;5;0;02;;;
97005009;970790;5;0;05;;;
97002038;970791;5;0;02;;;
97002039;970792;5;0;02;;;
97002040;970793;5;0;02;;;
97005010;970794;5;0;05;;;
97002041;970795;5;0;02;;;
97002042;970796;5;0;02;;;
97002043;970797;5;0;02;;;
97007001;970798;5;0;07;;;
97002044;970799;5;0;02;;;
97002045;970800;5;0;02;;;
97002046;970801;5;0;02;;;
97007002;970802;5;0;07;;;
97002047;970803;5;0;02;;;
97002048;970804;5;0;02;;;
97002049;970805;5;0;02;;;
97007003;970806;5;0;07;;;
97002050;970807;5;0;02;;;
97004001;970808;5;0;04;;;
97004002;970809;5;0;04;;;
97007004;970810;5;0;07;;;
97004003;970811;5;0;04;;;
97004004;970812;5;0;04;;;
97007005;970814;5;0;07;;;
97004006;970815;5;0;04;;;
97004007;970816;5;0;04;;;
97004008;970817;5;0;04;;;
97007006;970818;5;0;07;;;
97004010;970820;5;0;04;;;
97004011;970821;5;0;04;;;
97007007;970822;5;0;07;;;
97004012;970823;5;0;04;;;
97004013;970824;5;0;04;;;
97004014;970825;5;0;04;;;
97007008;970826;5;0;07;;;
97004017;970829;5;0;04;;;
97007009;970830;5;0;07;;;
97004018;970831;5;0;04;;;
97004019;970832;5;0;04;;;
97D07001;970834;5;D;07;E1;;
97010001;970835;5;0;10;;;
97004021;970836;5;0;04;;;
97004022;970837;5;0;04;;;
97004023;970838;5;0;04;;;
97010002;970839;5;0;10;;;
97004024;970840;5;0;04;;;
97004025;970841;5;0;04;;;
97010003;970843;5;0;10;;;
97004027;970844;5;0;04;;;
97004028;970845;5;0;04;;;
97004029;970846;5;0;04;;;
97010004;970847;5;0;10;;;
97004031;970849;5;0;04;;;
97004032;970850;5;0;04;;;
97026001;970851;5;0;26;;;
97004033;970852;5;0;04;;;
97004034;970853;5;0;04;;;
97004035;970854;5;0;04;;;
97007010;970855;5;0;07;;;
97004036;970856;5;0;04;;;
97004037;970857;5;0;04;;;
97004038;970858;5;0;04;;;
97010005;970859;5;0;10;;;
97004039;970860;5;0;04;;;
97004040;970861;5;0;04;;;
97005011;970862;5;0;05;;;
97007011;970863;5;0;07;;;
97005012;970864;5;0;05;;;
97005013;970865;5;0;05;;;
97005014;970866;5;0;05;;;
97005015;970868;5;0;05;;;
97005016;970869;5;0;05;;;
97005017;970870;5;0;05;;;
97010007;970871;5;0;10;;;
97005018;970872;5;0;05;;;
97005020;970874;5;0;05;;;
97002051;970875;5;0;02;;;
97005021;970876;5;0;05;;;
97005022;970877;5;0;05;;;
97005023;970878;5;0;05;;;
97010008;970879;5;0;10;;;
97005024;970880;5;0;05;;;
97005025;970881;5;0;05;;;
97005026;970882;5;0;05;;;
97010009;970883;5;0;10;;;
97005027;970884;5;0;05;;;
97005028;970885;5;0;05;;;
97005029;970886;5;0;05;;;
97007012;970887;5;0;07;;;
97005030;970888;5;0;05;;;
97005031;970889;5;0;05;;;
97005032;970890;5;0;05;;;
97002052;970891;5;0;02;;;
97005033;970892;5;0;05;;;
97005034;970893;5;0;05;;;
97005035;970894;5;0;05;;;
97010010;970895;5;0;10;;;
97005036;970896;5;0;05;;;
97005037;970897;5;0;05;;;
97005038;970898;5;0;05;;;
97010011;970899;5;0;10;;;
97005039;970900;5;0;05;;;
97005040;970901;5;0;05;;;
97005041;970902;5;0;05;;;
97005042;970903;5;0;05;;;
97005043;970904;5;0;05;;;
97007013;970905;5;0;07;;;
97007014;970906;5;0;07;;;
97002053;970907;5;0;02;;;
