Database dummy - table rollhist
950081;95301007;1995;0000-00-00;;
950082;95301008;1995;0000-00-00;;
950083;95301009;1995;0000-00-00;;
950084;95301010;1995;0000-00-00;;
950085;95301011;1995;0000-00-00;;
950086;95301012;1995;0000-00-00;;
950087;95301013;1995;0000-00-00;;
950088;95301014;1995;0000-00-00;;
950089;95301015;1995;0000-00-00;;
950090;95301016;1995;0000-00-00;;
950091;95301017;1995;0000-00-00;;
950092;95301018;1995;0000-00-00;;
950093;95314002;1995;0000-00-00;;
950094;95314003;1995;0000-00-00;;
950095;95314004;1995;0000-00-00;;
950096;95314005;1995;0000-00-00;;
950097;95314006;1995;0000-00-00;;
950098;95314007;1995;0000-00-00;;
950099;95314008;1995;0000-00-00;;
950100;95314009;1995;0000-00-00;;
950101;95314010;1995;0000-00-00;;
950102;95314011;1995;0000-00-00;;
950103;95314012;1995;0000-00-00;;
950104;95304001;1995;0000-00-00;;
950105;95304002;1995;0000-00-00;;
950106;95304003;1995;0000-00-00;;
950107;95304004;1995;0000-00-00;;
950108;95304005;1995;0000-00-00;;
950109;95304006;1995;0000-00-00;;
950110;95304007;1995;0000-00-00;;
950111;95304008;1995;0000-00-00;;
950112;95304009;1995;0000-00-00;;
950113;95304010;1995;0000-00-00;;
950114;95304011;1995;0000-00-00;;
950115;95304012;1995;0000-00-00;;
950116;95304013;1995;0000-00-00;;
950117;95304014;1995;0000-00-00;;
950118;95304015;1995;0000-00-00;;
950119;95304016;1995;0000-00-00;;
950120;95304017;1995;0000-00-00;;
950121;95304018;1995;0000-00-00;;
950122;95304019;1995;0000-00-00;;
950123;95304020;1995;0000-00-00;;
950124;95304021;1995;0000-00-00;;
950125;95304022;1995;0000-00-00;;
950126;95304023;1995;0000-00-00;;
950127;95304024;1995;0000-00-00;;
950128;95304025;1995;0000-00-00;;
950129;95304026;1995;0000-00-00;;
950130;95304027;1995;0000-00-00;;
950131;95304028;1995;0000-00-00;;
950132;95304029;1995;0000-00-00;;
950133;95304030;1995;0000-00-00;;
950134;95304031;1995;0000-00-00;;
950135;95304032;1995;0000-00-00;;
950136;95304033;1995;0000-00-00;;
950137;95304034;1995;0000-00-00;;
950138;95304035;1995;0000-00-00;;
950139;95304036;1995;0000-00-00;;
950140;95304037;1995;0000-00-00;;
950141;95304038;1995;0000-00-00;;
950142;95304039;1995;0000-00-00;;
950143;95304040;1995;0000-00-00;;
950144;95304041;1995;0000-00-00;;
950145;95304042;1995;0000-00-00;;
950146;95304043;1995;0000-00-00;;
950147;95304044;1995;0000-00-00;;
950148;95304045;1995;0000-00-00;;
950149;95304046;1995;0000-00-00;;
950150;95304047;1995;0000-00-00;;
950151;95304048;1995;0000-00-00;;
950152;95304049;1995;0000-00-00;;
950153;95304050;1995;0000-00-00;;
950154;95304051;1995;0000-00-00;;
950155;95304052;1995;0000-00-00;;
950156;95304053;1995;0000-00-00;;
950157;95304054;1995;0000-00-00;;
950158;95304055;1995;0000-00-00;;
950159;95304056;1995;0000-00-00;;
950160;95302021;1995;0000-00-00;;
950161;95302022;1995;0000-00-00;;
950162;95302023;1995;0000-00-00;;
950163;95302024;1995;0000-00-00;;
950164;95302025;1995;0000-00-00;;
950165;95302026;1995;0000-00-00;;
950166;95302027;1995;0000-00-00;;
950167;95302028;1995;0000-00-00;;
950168;95302029;1995;0000-00-00;;
950169;95302030;1995;0000-00-00;;
950170;95302031;1995;0000-00-00;;
950171;95302032;1995;0000-00-00;;
950172;95302033;1995;0000-00-00;;
950173;95302034;1995;0000-00-00;;
950174;95302035;1995;0000-00-00;;
950175;95302036;1995;0000-00-00;;
950176;95302037;1995;0000-00-00;;
950177;95302038;1995;0000-00-00;;
950178;95302039;1995;0000-00-00;;
950179;95302040;1995;0000-00-00;;
950180;95302041;1995;0000-00-00;;
950181;95302042;1995;0000-00-00;;
950182;95302043;1995;0000-00-00;;
950183;95302044;1995;0000-00-00;;
950184;95302045;1995;0000-00-00;;
950185;95302046;1995;0000-00-00;;
950186;95302047;1995;0000-00-00;;
950187;95302048;1995;0000-00-00;;
950188;95302049;1995;0000-00-00;;
950189;95302050;1995;0000-00-00;;
950190;95302051;1995;0000-00-00;;
950191;95302052;1995;0000-00-00;;
950192;95302053;1995;0000-00-00;;
950193;95302054;1995;0000-00-00;;
950194;95302055;1995;0000-00-00;;
950195;95302056;1995;0000-00-00;;
950196;95302057;1995;0000-00-00;;
950197;95302058;1995;0000-00-00;;
950198;95302059;1995;0000-00-00;;
950199;95302060;1995;0000-00-00;;
950200;95302061;1995;0000-00-00;;
950201;95302062;1995;0000-00-00;;
950202;95302063;1995;0000-00-00;;
950203;95316001;1995;0000-00-00;;
950204;95316002;1995;0000-00-00;;
950205;95316003;1995;0000-00-00;;
950206;95316004;1995;0000-00-00;;
950207;95316005;1995;0000-00-00;;
950208;95316006;1995;0000-00-00;;
950209;95316007;1995;0000-00-00;;
950210;95316008;1995;0000-00-00;;
950211;95305024;1995;0000-00-00;;
950212;95305025;1995;0000-00-00;;
950213;95305026;1995;0000-00-00;;
950214;95305027;1995;0000-00-00;;
950215;95305028;1995;0000-00-00;;
950216;95305029;1995;0000-00-00;;
950217;95305030;1995;0000-00-00;;
950218;95305031;1995;0000-00-00;;
950219;95305032;1995;1997-07-09;;
950220;95305033;1995;0000-00-00;;
950221;95305034;1995;0000-00-00;;
950222;95305035;1995;0000-00-00;;
950223;95307004;1995;0000-00-00;;
950224;95307005;1995;0000-00-00;;
950225;95307006;1995;0000-00-00;;
950226;95307007;1995;0000-00-00;;
950227;95307008;1995;0000-00-00;;
950228;95307009;1995;0000-00-00;;
950229;95307010;1995;0000-00-00;;
950230;95307011;1995;0000-00-00;;
950231;95307012;1995;0000-00-00;;
950232;95307013;1995;0000-00-00;;
950233;95307014;1995;0000-00-00;;
950234;95307015;1995;0000-00-00;;
950235;95307016;1995;0000-00-00;;
950236;95307017;1995;0000-00-00;;
950237;95307018;1995;0000-00-00;;
950238;95307019;1995;0000-00-00;;
950239;95307020;1995;0000-00-00;;
950240;95307021;1995;0000-00-00;;
950241;95307022;1995;0000-00-00;;
950242;95307023;1995;0000-00-00;;
950243;95307024;1995;0000-00-00;;
950244;95307025;1995;0000-00-00;;
950245;95307026;1995;0000-00-00;;
950246;95307027;1995;0000-00-00;;
950247;95307028;1995;0000-00-00;;
950248;95307029;1995;0000-00-00;;
950249;95307030;1995;0000-00-00;;
950250;95307031;1995;0000-00-00;;
950251;95307032;1995;0000-00-00;;
950252;95307033;1995;0000-00-00;;
950253;95307034;1995;0000-00-00;;
950254;95307035;1995;0000-00-00;;
950255;95307036;1995;0000-00-00;;
950256;95307037;1995;0000-00-00;;
950257;95307038;1995;0000-00-00;;
950258;95307039;1995;0000-00-00;;
950259;95307040;1995;0000-00-00;;
950260;95307041;1995;0000-00-00;;
950261;95307042;1995;0000-00-00;;
950262;95307043;1995;0000-00-00;;
950263;95307044;1995;0000-00-00;;
950264;95317001;1995;0000-00-00;;
950265;95317002;1995;0000-00-00;;
950266;95317003;1995;0000-00-00;;
950267;95927016;1995;0000-00-00;;
950268;95317004;1995;0000-00-00;;
950269;95317005;1995;0000-00-00;;
950270;95317006;1995;0000-00-00;;
950271;95317007;1995;0000-00-00;;
950272;95317008;1995;0000-00-00;;
950273;95317009;1995;0000-00-00;;
950274;95317010;1995;0000-00-00;;
950275;95317011;1995;0000-00-00;;
950276;95317012;1995;0000-00-00;;
950277;95317013;1995;0000-00-00;;
950278;95317014;1995;0000-00-00;;
950279;95317015;1995;0000-00-00;;
950280;95317016;1995;0000-00-00;;
950281;95317017;1995;0000-00-00;;
950282;95317018;1995;0000-00-00;;
950283;95317019;1995;0000-00-00;;
950284;95317020;1995;0000-00-00;;
950285;95318002;1995;0000-00-00;;
950286;95318003;1995;0000-00-00;;
950287;95318004;1995;0000-00-00;;
950288;95318005;1995;0000-00-00;;
950289;95318006;1995;0000-00-00;;
950290;95318007;1995;0000-00-00;;
950291;95318008;1995;0000-00-00;;
950292;95318009;1995;0000-00-00;;
950293;95318010;1995;0000-00-00;;
950294;95318011;1995;0000-00-00;;
950295;95318012;1995;0000-00-00;;
950296;95318013;1995;0000-00-00;;
950297;95318014;1995;0000-00-00;;
950298;95318015;1995;0000-00-00;;
950299;95318016;1995;0000-00-00;;
950300;95306001;1995;0000-00-00;;
950301;95319001;1995;0000-00-00;;
950302;95319002;1995;0000-00-00;;
950303;95319003;1995;0000-00-00;;
950304;95319004;1995;0000-00-00;;
950305;95319005;1995;0000-00-00;;
950306;95319006;1995;0000-00-00;;
950307;95319007;1995;0000-00-00;;
950308;95319008;1995;0000-00-00;;
950309;95319009;1995;0000-00-00;;
950310;95319010;1995;0000-00-00;;
950311;95310011;1995;0000-00-00;;
950312;95310012;1995;0000-00-00;;
950313;95310013;1995;0000-00-00;;
950314;95310014;1995;0000-00-00;;
950315;95310015;1995;0000-00-00;;
950316;95310016;1995;0000-00-00;;
950317;95310017;1995;0000-00-00;;
950318;95310018;1995;0000-00-00;;
950319;95310019;1995;0000-00-00;;
950320;95310020;1995;0000-00-00;;
950321;95310021;1995;0000-00-00;;
950322;95310022;1995;0000-00-00;;
950323;95310023;1995;0000-00-00;;
950324;95310024;1995;0000-00-00;;
950325;95310025;1995;0000-00-00;;
950326;95310026;1995;0000-00-00;;
950327;95310027;1995;0000-00-00;;
950328;95310028;1995;0000-00-00;;
950329;95310029;1995;0000-00-00;;
950330;95310030;1995;0000-00-00;;
950331;95310031;1995;0000-00-00;;
950332;95310032;1995;0000-00-00;;
950333;95310033;1995;0000-00-00;;
950334;95927017;1995;0000-00-00;;
950335;95310034;1995;0000-00-00;;
950336;95310035;1995;0000-00-00;;
950337;95310036;1995;0000-00-00;;
950338;95310037;1995;0000-00-00;;
950339;95310038;1995;0000-00-00;;
950340;95310039;1995;0000-00-00;;
950341;95310040;1995;0000-00-00;;
950342;95310041;1995;0000-00-00;;
950343;95310042;1995;0000-00-00;;
950344;95310043;1995;0000-00-00;;
950345;95310044;1995;0000-00-00;;
950346;95310045;1995;0000-00-00;;
950347;95310046;1995;0000-00-00;;
950348;95310047;1995;0000-00-00;;
950349;95310048;1995;0000-00-00;;
950350;95310049;1995;0000-00-00;;
950351;95310050;1995;0000-00-00;;
950352;95310051;1995;0000-00-00;;
950353;95310052;1995;0000-00-00;;
950354;95310053;1995;0000-00-00;;
950355;95310054;1995;0000-00-00;;
950356;95310055;1995;0000-00-00;;
950357;95310056;1995;0000-00-00;;
950358;95310057;1995;0000-00-00;;
950359;95310058;1995;0000-00-00;;
950360;95310059;1995;0000-00-00;;
950361;95310060;1995;0000-00-00;;
950362;95310061;1995;0000-00-00;;
950363;95311001;1995;0000-00-00;;
950364;95311002;1995;0000-00-00;;
950365;95311003;1995;0000-00-00;;
950366;95311004;1995;0000-00-00;;
950367;95311005;1995;0000-00-00;;
950368;95311006;1995;0000-00-00;;
950369;95311007;1995;0000-00-00;;
950370;95311008;1995;0000-00-00;;
950371;95311009;1995;0000-00-00;;
950372;95311010;1995;0000-00-00;;
950373;95311011;1995;0000-00-00;;
950374;95311012;1995;0000-00-00;;
950375;95311013;1995;0000-00-00;;
950376;95311014;1995;0000-00-00;;
950377;95311015;1995;0000-00-00;;
950378;95311016;1995;0000-00-00;;
950379;95311017;1995;0000-00-00;;
950380;95311018;1995;0000-00-00;;
950381;95311019;1995;0000-00-00;;
950382;95311020;1995;0000-00-00;;
950383;95927018;1995;0000-00-00;;
950384;95311021;1995;0000-00-00;;
950385;95311022;1995;0000-00-00;;
950386;95311023;1995;0000-00-00;;
950387;95311024;1995;0000-00-00;;
950388;95311025;1995;0000-00-00;;
950389;95311026;1995;0000-00-00;;
950390;95311027;1995;0000-00-00;;
950391;95311028;1995;0000-00-00;;
950392;95311029;1995;0000-00-00;;
950393;95311030;1995;0000-00-00;;
950394;95311031;1995;0000-00-00;;
950395;95311032;1995;0000-00-00;;
950396;95311033;1995;0000-00-00;;
950397;95311034;1995;0000-00-00;;
950398;95311035;1995;0000-00-00;;
950399;95311036;1995;0000-00-00;;
950400;95311037;1995;0000-00-00;;
950401;95311038;1995;0000-00-00;;
950402;95322010;1995;0000-00-00;;
950403;95322011;1995;0000-00-00;;
950404;95322012;1995;0000-00-00;;
950405;95323002;1995;0000-00-00;;
950406;95323003;1995;0000-00-00;;
950407;95323004;1995;0000-00-00;;
950408;95323005;1995;0000-00-00;;
950409;95323006;1995;0000-00-00;;
950410;95323007;1995;0000-00-00;;
950411;95323008;1995;0000-00-00;;
950412;95323009;1995;0000-00-00;;
950413;95323010;1995;0000-00-00;;
950414;95323011;1995;0000-00-00;;
950415;95927019;1995;0000-00-00;;
950416;95927020;1995;0000-00-00;;
950417;95927021;1995;0000-00-00;;
950418;95927022;1995;0000-00-00;;
950419;95927023;1995;0000-00-00;;
950420;95927024;1995;0000-00-00;;
950421;95927025;1995;0000-00-00;;
950422;95927026;1995;0000-00-00;;
950423;95927027;1995;0000-00-00;;
950424;95927028;1995;0000-00-00;;
950425;95927029;1995;0000-00-00;;
950426;95927403;1995;0000-00-00;;
950427;95301019;1995;0000-00-00;;
950428;95301020;1995;0000-00-00;;
950430;95307045;1995;0000-00-00;;
950431;95307046;1995;0000-00-00;;
950432;95307047;1995;0000-00-00;;
950433;95304057;1995;0000-00-00;;
950434;95304058;1995;0000-00-00;;
950435;95304059;1995;0000-00-00;;
950436;95304060;1995;0000-00-00;;
950437;95304061;1995;0000-00-00;;
950438;95304062;1995;0000-00-00;;
950439;95304063;1995;0000-00-00;;
950440;95304064;1995;0000-00-00;;
950441;95304065;1995;0000-00-00;;
950442;95305036;1995;1996-01-31;;
950443;95305037;1995;0000-00-00;;
950444;95305038;1995;0000-00-00;;
950445;95307048;1995;0000-00-00;;
950446;95307049;1995;0000-00-00;;
950447;95307050;1995;0000-00-00;;
950448;95307051;1995;0000-00-00;;
950449;95307052;1995;0000-00-00;;
950450;95307053;1995;0000-00-00;;
950451;95307054;1995;0000-00-00;;
950452;95307055;1995;0000-00-00;;
950453;95307056;1995;0000-00-00;;
950454;95310062;1995;0000-00-00;;
950455;95310063;1995;0000-00-00;;
950456;95310064;1995;0000-00-00;;
950457;95310065;1995;0000-00-00;;
950458;95310066;1995;0000-00-00;;
950459;95310067;1995;0000-00-00;;
950460;95311039;1995;0000-00-00;;
950461;95311040;1995;0000-00-00;;
950462;95317021;1995;0000-00-00;;
950463;95323012;1995;0000-00-00;;
950464;95322013;1995;0000-00-00;;
950465;95322014;1995;0000-00-00;;
950466;95322015;1995;0000-00-00;;
950467;95302064;1995;0000-00-00;;
950468;95314013;1995;1995-08-09;;
950469;95305601;1995;1995-07-24;;
950470;95305602;1995;0000-00-00;;
950471;95305603;1995;0000-00-00;;
950472;95304601;1995;1995-07-18;;
950473;95305604;1995;1995-07-17;;
950474;95322016;1995;0000-00-00;;
950475;95311601;1995;0000-00-00;;
950476;95314301;1995;1996-02-29;;
950477;95314302;1995;0000-00-00;;
950478;95302301;1995;0000-00-00;;
950479;95304301;1995;0000-00-00;;
950480;95322301;1995;0000-00-00;;
950481;95310301;1995;0000-00-00;;
950482;95310302;1995;0000-00-00;;
950483;95310303;1995;1995-08-04;;
950484;95319301;1995;0000-00-00;;
950485;95307301;1995;0000-00-00;;
950486;95307302;1995;0000-00-00;;
950487;95307303;1995;0000-00-00;;
950488;95307304;1995;0000-00-00;;
950489;95305301;1995;0000-00-00;;
950490;95305302;1995;0000-00-00;;
950491;95305303;1995;0000-00-00;;
950492;95305304;1995;0000-00-00;;
950493;95404301;1995;0000-00-00;;
950494;95404302;1995;0000-00-00;;
950495;95410301;1995;0000-00-00;;
950496;95410302;1995;0000-00-00;;
950497;95410303;1995;0000-00-00;;
950498;95407301;1995;0000-00-00;;
950499;95411301;1995;0000-00-00;;
950500;95417301;1995;0000-00-00;;
950501;95403301;1995;0000-00-00;;
950502;95414301;1995;0000-00-00;;
950503;95927030;1995;0000-00-00;;
950504;95302401;1995;0000-00-00;;
950505;95318401;1995;0000-00-00;;
950506;95318402;1995;0000-00-00;;
950507;95305401;1995;0000-00-00;;
950508;95305402;1995;0000-00-00;;
950509;95305403;1995;0000-00-00;;
950510;95314401;1995;0000-00-00;;
950511;95314402;1995;0000-00-00;;
950512;95323401;1995;0000-00-00;;
950513;95319401;1995;0000-00-00;;
950514;95307401;1995;0000-00-00;;
950515;95307402;1995;0000-00-00;;
950516;95307403;1995;0000-00-00;;
950517;95307404;1995;1996-09-10;;
950518;95307405;1995;0000-00-00;;
950519;95307406;1995;0000-00-00;;
950520;95307407;1995;0000-00-00;;
950521;95307408;1995;0000-00-00;;
950522;95307409;1995;0000-00-00;;
950523;95307410;1995;0000-00-00;;
950524;95307501;1995;0000-00-00;;
950525;95307502;1995;0000-00-00;;
950526;95310401;1995;0000-00-00;;
950527;95310402;1995;0000-00-00;;
950528;95407001;1995;0000-00-00;;
950529;95401001;1995;1995-06-29;;
950530;95407002;1995;0000-00-00;;
950531;95407701;1995;0000-00-00;;
950532;95407702;1995;0000-00-00;;
950533;95407703;1995;0000-00-00;;
950534;95419001;1995;0000-00-00;;
950535;95412001;1995;0000-00-00;;
950536;95412002;1995;0000-00-00;;
950537;95412003;1995;0000-00-00;;
950538;95412004;1995;0000-00-00;;
950539;95412005;1995;0000-00-00;;
950540;95412006;1995;0000-00-00;;
950541;95412007;1995;0000-00-00;;
950542;95412008;1995;0000-00-00;;
950543;95422001;1995;0000-00-00;;
950544;95420701;1995;0000-00-00;;
950545;95420702;1995;0000-00-00;;
950546;95420703;1995;0000-00-00;;
950547;95424001;1995;0000-00-00;;
950548;95424002;1995;0000-00-00;;
950549;95424003;1995;0000-00-00;;
950550;95424601;1995;0000-00-00;;
950551;95402701;1995;0000-00-00;;
950552;95402001;1995;0000-00-00;;
950553;95304401;1995;0000-00-00;;
950554;95304402;1995;0000-00-00;;
950555;95402002;1995;1998-05-05;;
950556;95304403;1995;0000-00-00;;
950557;95414001;1995;0000-00-00;;
950558;95317401;1995;0000-00-00;;
950559;95317402;1995;0000-00-00;;
950560;95317403;1995;0000-00-00;;
950561;95412901;1995;0000-00-00;;
950562;95311801;1995;0000-00-00;;
950563;95403001;1995;0000-00-00;;
950564;95403002;1995;0000-00-00;;
950565;95403003;1995;0000-00-00;;
950566;95403004;1995;0000-00-00;;
950567;95403901;1995;0000-00-00;;
950568;95403005;1995;1995-08-03;;
950569;95403006;1995;1996-06-10;;
950570;95403007;1995;0000-00-00;;
950571;95403008;1995;0000-00-00;;
950572;95403009;1995;0000-00-00;;
950573;95410701;1995;0000-00-00;;
950574;95410702;1995;0000-00-00;;
950575;95410703;1995;0000-00-00;;
950576;95410704;1995;0000-00-00;;
950577;95410001;1995;1996-02-16;;
950578;95410002;1995;0000-00-00;;
950579;95411701;1995;0000-00-00;;
950580;95411001;1995;0000-00-00;;
950581;95411002;1995;0000-00-00;;
950582;95411702;1995;0000-00-00;;
950583;95416701;1995;0000-00-00;;
950584;95417701;1995;0000-00-00;;
950585;95417001;1995;0000-00-00;;
950586;95417702;1995;0000-00-00;;
950587;95418001;1995;0000-00-00;;
950588;95418002;1995;0000-00-00;;
950589;95306002;1995;0000-00-00;;
950590;95306003;1995;0000-00-00;;
950591;95306004;1995;0000-00-00;;
950592;95306005;1995;0000-00-00;;
950593;95306006;1995;0000-00-00;;
950594;95306007;1995;0000-00-00;;
950529;95423001;1995;0000-00-00;;
950595;95007001;1995;0000-00-00;;
950596;95007002;1995;0000-00-00;;
950597;95007003;1995;0000-00-00;;
950598;95007004;1995;0000-00-00;;
950599;95007005;1995;0000-00-00;;
950600;95007006;1995;0000-00-00;;
950601;95007007;1995;0000-00-00;;
950602;95007008;1995;0000-00-00;;
950603;95007009;1995;0000-00-00;;
950604;95007010;1995;0000-00-00;;
950605;95007011;1995;0000-00-00;;
950606;95007012;1995;0000-00-00;;
950607;95007013;1995;0000-00-00;;
950608;95007014;1995;0000-00-00;;
950609;95007015;1995;0000-00-00;;
950610;95007016;1995;0000-00-00;;
950611;95026001;1995;0000-00-00;;
950612;95007017;1995;0000-00-00;;
950613;95007018;1995;0000-00-00;;
950614;95026002;1995;0000-00-00;;
950615;95007019;1995;0000-00-00;;
950616;95007020;1995;0000-00-00;;
950617;95026003;1995;0000-00-00;;
950618;95005001;1995;0000-00-00;;
950619;95007021;1995;0000-00-00;;
950620;95005002;1995;0000-00-00;;
950621;95007022;1995;0000-00-00;;
950622;95005003;1995;0000-00-00;;
950623;95007023;1995;0000-00-00;;
950624;95005004;1995;0000-00-00;;
950625;95007024;1995;0000-00-00;;
950626;95005005;1995;0000-00-00;;
950627;95007025;1995;0000-00-00;;
950628;95005006;1995;0000-00-00;;
950629;95007026;1995;0000-00-00;;
950630;95007027;1995;0000-00-00;;
950631;95007028;1995;0000-00-00;;
950632;95007029;1995;0000-00-00;;
950633;95007030;1995;0000-00-00;;
950634;95005007;1995;0000-00-00;;
950635;95007031;1995;0000-00-00;;
950636;95005008;1995;0000-00-00;;
950637;95007032;1995;0000-00-00;;
950638;95007033;1995;0000-00-00;;
950639;95005009;1995;0000-00-00;;
950640;95007034;1995;0000-00-00;;
950641;95007035;1995;0000-00-00;;
950642;95005010;1995;0000-00-00;;
950643;95007036;1995;0000-00-00;;
950644;95005011;1995;0000-00-00;;
950645;95007037;1995;0000-00-00;;
950646;95005012;1995;0000-00-00;;
950647;95007038;1995;0000-00-00;;
950648;95005013;1995;0000-00-00;;
950649;95007039;1995;0000-00-00;;
950650;95007040;1995;0000-00-00;;
950651;95007041;1995;0000-00-00;;
950652;95007042;1995;0000-00-00;;
950653;95007043;1995;0000-00-00;;
950654;95007044;1995;0000-00-00;;
950655;95007045;1995;0000-00-00;;
950656;95007046;1995;0000-00-00;;
950657;95007047;1995;0000-00-00;;
950658;95026004;1995;0000-00-00;;
950659;95026005;1995;0000-00-00;;
950660;95026006;1995;0000-00-00;;
950661;95026007;1995;0000-00-00;;
950662;95026008;1995;0000-00-00;;
950663;95026009;1995;0000-00-00;;
950664;95026010;1995;0000-00-00;;
950665;95026011;1995;0000-00-00;;
950666;95005014;1995;0000-00-00;;
950667;95005015;1995;0000-00-00;;
950668;95026012;1995;0000-00-00;;
950669;95005016;1995;0000-00-00;;
950670;95005017;1995;0000-00-00;;
950671;95026013;1995;0000-00-00;;
950672;95026014;1995;0000-00-00;;
950673;95005018;1995;0000-00-00;;
950674;95026015;1995;0000-00-00;;
950675;95005019;1995;0000-00-00;;
950676;95005020;1995;0000-00-00;;
950677;95026016;1995;0000-00-00;;
950678;95005021;1995;0000-00-00;;
950679;95005022;1995;0000-00-00;;
950680;95026017;1995;0000-00-00;;
950681;95005023;1995;0000-00-00;;
950682;95005024;1995;0000-00-00;;
950683;95005025;1995;0000-00-00;;
950684;95005026;1995;0000-00-00;;
950685;95005027;1995;0000-00-00;;
950686;95005028;1995;0000-00-00;;
950687;95005029;1995;0000-00-00;;
950688;95005030;1995;0000-00-00;;
950689;95005031;1995;0000-00-00;;
950690;95007048;1995;0000-00-00;;
950691;95007049;1995;0000-00-00;;
950692;95011001;1995;0000-00-00;;
950693;95007050;1995;0000-00-00;;
950694;95011002;1995;0000-00-00;;
950695;95011003;1995;0000-00-00;;
950696;95010001;1995;0000-00-00;;
950697;95011004;1995;0000-00-00;;
950698;95010002;1995;0000-00-00;;
950699;95011005;1995;0000-00-00;;
950700;95010003;1995;0000-00-00;;
950701;95010004;1995;0000-00-00;;
950702;95011006;1995;1996-07-08;;
950703;95011007;1995;0000-00-00;;
950704;95011008;1995;1996-07-08;;
950705;95001001;1995;0000-00-00;;
950706;95010005;1995;0000-00-00;;
950707;95002001;1995;0000-00-00;;
950708;95002002;1995;0000-00-00;;
950709;95010006;1995;0000-00-00;;
950710;95002003;1995;0000-00-00;;
950711;95010007;1995;0000-00-00;;
950712;95002004;1995;0000-00-00;;
950713;95010008;1995;0000-00-00;;
950714;95002005;1995;0000-00-00;;
950715;95010009;1995;0000-00-00;;
950716;95010010;1995;0000-00-00;;
950717;95002006;1995;0000-00-00;;
950718;95010011;1995;0000-00-00;;
950719;95010012;1995;0000-00-00;;
950720;95002007;1995;0000-00-00;;
950721;95010013;1995;0000-00-00;;
950722;95002008;1995;0000-00-00;;
950723;95010014;1995;0000-00-00;;
950724;95010015;1995;0000-00-00;;
