Database dummy - table gradsum
860222;1989;2;0.00;0.00;0.00;8.89;3937.00;443.00;;
860225;1989;2;0.00;0.00;0.00;9.06;4014.00;443.00;;
860226;1989;2;0.00;0.00;0.00;6.13;2595.00;423.00;;
860227;1989;2;0.00;0.00;0.00;7.76;3439.00;443.00;;
860228;1989;3;0.00;0.00;0.00;5.20;1065.00;205.00;;
860229;1989;2;0.00;0.00;0.00;8.93;3955.00;443.00;;
860231;1989;3;10.00;200.00;20.00;8.06;3571.00;443.00;;
860237;1989;2;0.00;0.00;0.00;7.09;3042.00;429.00;;
860238;1989;2;0.00;0.00;0.00;5.50;1232.00;224.00;;
860239;1989;2;0.00;0.00;0.00;7.31;3135.00;429.00;;
860241;1989;2;0.00;0.00;0.00;7.79;3344.00;429.00;;
860244;1989;2;0.00;0.00;0.00;6.59;2696.00;409.00;;
860250;1989;2;0.00;0.00;0.00;7.01;3007.00;429.00;;
860255;1989;2;0.00;0.00;0.00;7.50;3219.00;429.00;;
860258;1989;2;0.00;0.00;0.00;5.47;2062.00;377.00;;
860259;1989;3;7.57;212.00;28.00;6.33;2715.00;429.00;;
860261;1989;2;0.00;0.00;0.00;7.12;3056.00;429.00;;
860267;1989;2;0.00;0.00;0.00;5.44;1485.00;273.00;;
860271;1989;3;6.00;48.00;8.00;7.48;2783.00;372.00;;
860274;1989;3;6.00;48.00;8.00;6.12;2277.00;372.00;;
860279;1989;3;4.00;32.00;8.00;6.27;2333.00;372.00;;
860281;1989;2;0.00;0.00;0.00;8.81;3804.00;432.00;;
860288;1989;3;6.00;48.00;8.00;6.81;2478.00;364.00;;
860289;1989;2;0.00;0.00;0.00;8.12;3506.00;432.00;;
860291;1989;3;0.00;0.00;0.00;6.38;2527.00;396.00;;
860293;1989;2;0.00;0.00;0.00;9.34;4035.00;432.00;;
860295;1989;2;0.00;0.00;0.00;8.34;3603.00;432.00;;
860297;1989;2;0.00;0.00;0.00;7.63;3298.00;432.00;;
860299;1989;2;0.00;0.00;0.00;8.21;3547.00;432.00;;
860300;1989;3;4.00;32.00;8.00;5.32;2010.00;378.00;;
860306;1989;2;0.00;0.00;0.00;6.87;2900.00;422.00;;
860317;1989;2;0.00;0.00;0.00;6.70;2788.00;416.00;;
860318;1989;2;0.00;0.00;0.00;7.26;3019.00;416.00;;
860319;1989;2;0.00;0.00;0.00;5.70;2109.00;370.00;;
860320;1989;2;0.00;0.00;0.00;7.29;3031.00;416.00;;
860321;1989;2;0.00;0.00;0.00;8.64;3594.00;416.00;;
860322;1989;2;0.00;0.00;0.00;7.54;3138.00;416.00;;
870015;1989;2;0.00;0.00;0.00;7.40;2441.00;330.00;;
870016;1989;3;4.00;32.00;8.00;6.37;2050.00;322.00;;
870017;1989;2;0.00;0.00;0.00;7.67;2530.00;330.00;;
870018;1989;2;0.00;0.00;0.00;7.88;2600.00;330.00;;
870019;1989;2;0.00;0.00;0.00;7.25;2394.00;330.00;;
870020;1989;2;0.00;0.00;0.00;5.36;1726.00;322.00;;
870021;1989;2;0.00;0.00;0.00;7.96;2628.00;330.00;;
870022;1989;2;0.00;0.00;0.00;7.32;1962.00;268.00;;
870023;1989;2;0.00;0.00;0.00;5.55;1832.00;330.00;;
870024;1989;3;7.00;56.00;8.00;6.15;1931.00;314.00;;
870025;1989;2;0.00;0.00;0.00;5.72;1888.00;330.00;;
870026;1989;2;0.00;0.00;0.00;7.77;2565.00;330.00;;
870027;1989;3;4.44;80.00;18.00;5.46;1716.00;314.00;;
870028;1989;3;6.00;48.00;8.00;4.79;1398.00;292.00;;
870029;1989;2;0.00;0.00;0.00;7.78;2514.00;323.00;;
870030;1989;2;0.00;0.00;0.00;6.89;2224.00;323.00;;
870031;1989;2;0.00;0.00;0.00;6.78;2191.00;323.00;;
870032;1989;3;6.00;48.00;8.00;6.88;2221.00;323.00;;
870033;1989;2;0.00;0.00;0.00;6.69;2161.00;323.00;;
870034;1989;2;0.00;0.00;0.00;7.76;2505.00;323.00;;
870035;1989;2;0.00;0.00;0.00;7.10;2294.00;323.00;;
870036;1989;2;0.00;0.00;0.00;7.98;2576.00;323.00;;
870037;1989;2;0.00;0.00;0.00;5.91;1909.00;323.00;;
870038;1989;2;0.00;0.00;0.00;8.35;2696.00;323.00;;
870039;1989;2;0.00;0.00;0.00;7.55;2439.00;323.00;;
870040;1989;2;0.00;0.00;0.00;7.26;2346.00;323.00;;
870041;1989;2;0.00;0.00;0.00;7.58;2448.00;323.00;;
870042;1989;2;0.00;0.00;0.00;5.42;1263.00;233.00;;
870043;1989;3;6.00;48.00;8.00;6.84;2208.00;323.00;;
870044;1989;2;0.00;0.00;0.00;7.33;2369.00;323.00;;
870045;1989;2;0.00;0.00;0.00;6.87;2219.00;323.00;;
870046;1989;2;0.00;0.00;0.00;6.79;2193.00;323.00;;
870047;1989;2;0.00;0.00;0.00;6.99;2257.00;323.00;;
870048;1989;2;0.00;0.00;0.00;7.12;2299.00;323.00;;
870049;1989;2;0.00;0.00;0.00;7.94;2565.00;323.00;;
870050;1989;2;0.00;0.00;0.00;8.33;2690.00;323.00;;
870051;1989;2;0.00;0.00;0.00;7.40;2390.00;323.00;;
870052;1989;2;0.00;0.00;0.00;8.50;2744.00;323.00;;
870053;1989;2;0.00;0.00;0.00;6.98;2255.00;323.00;;
870054;1989;2;0.00;0.00;0.00;7.53;2433.00;323.00;;
870055;1989;2;0.00;0.00;0.00;7.30;2358.00;323.00;;
870056;1989;2;0.00;0.00;0.00;6.28;2027.00;323.00;;
870057;1989;2;0.00;0.00;0.00;7.55;2438.00;323.00;;
870058;1989;2;0.00;0.00;0.00;8.68;2805.00;323.00;;
870059;1989;2;0.00;0.00;0.00;8.40;2712.00;323.00;;
870060;1989;2;0.00;0.00;0.00;6.66;2150.00;323.00;;
870061;1989;2;0.00;0.00;0.00;5.80;1875.00;323.00;;
870062;1989;3;9.00;72.00;8.00;6.45;2083.00;323.00;;
870063;1989;2;0.00;0.00;0.00;9.15;2956.00;323.00;;
870064;1989;2;0.00;0.00;0.00;5.23;1015.00;194.00;;
870065;1989;2;0.00;0.00;0.00;8.09;2614.00;323.00;;
870066;1989;2;0.00;0.00;0.00;7.73;2496.00;323.00;;
870067;1989;2;0.00;0.00;0.00;6.98;2254.00;323.00;;
870068;1989;2;0.00;0.00;0.00;5.91;1908.00;323.00;;
870069;1989;3;0.00;0.00;0.00;5.14;1537.00;299.00;;
870070;1989;2;0.00;0.00;0.00;5.50;104.50;19.00;;
870071;1989;3;4.00;32.00;8.00;5.15;1169.00;227.00;;
870072;1989;2;0.00;0.00;0.00;7.44;2403.00;323.00;;
870073;1989;2;0.00;0.00;0.00;7.65;2471.00;323.00;;
870074;1989;2;0.00;0.00;0.00;7.27;2357.00;324.00;;
870075;1989;2;0.00;0.00;0.00;8.38;2715.00;324.00;;
870076;1989;2;0.00;0.00;0.00;6.68;2165.00;324.00;;
870077;1989;2;0.00;0.00;0.00;6.39;2070.00;324.00;;
870078;1989;2;0.00;0.00;0.00;7.29;2361.00;324.00;;
870079;1989;2;0.00;0.00;0.00;7.03;2277.00;324.00;;
870080;1989;2;0.00;0.00;0.00;7.16;2320.00;324.00;;
870081;1989;2;0.00;0.00;0.00;7.95;2576.00;324.00;;
870082;1989;2;0.00;0.00;0.00;6.89;2231.00;324.00;;
870083;1989;2;0.00;0.00;0.00;6.50;2040.00;314.00;;
870084;1989;2;0.00;0.00;0.00;7.50;2430.00;324.00;;
870085;1989;2;0.00;0.00;0.00;7.58;2456.00;324.00;;
870086;1989;2;0.00;0.00;0.00;8.11;2448.00;302.00;;
870087;1989;2;0.00;0.00;0.00;7.81;2531.00;324.00;;
870088;1989;2;0.00;0.00;0.00;7.05;2283.00;324.00;;
870089;1989;2;0.00;0.00;0.00;6.55;878.00;134.00;;
870090;1989;2;0.00;0.00;0.00;7.45;2414.00;324.00;;
870091;1989;3;4.00;40.00;10.00;5.72;1750.00;306.00;;
870092;1989;2;0.00;0.00;0.00;5.32;1702.00;320.00;;
870093;1989;2;0.00;0.00;0.00;6.61;2141.00;324.00;;
870094;1989;3;4.00;32.00;8.00;5.94;1924.00;324.00;;
870095;1989;2;0.00;0.00;0.00;8.93;2894.00;324.00;;
870096;1989;2;0.00;0.00;0.00;8.04;2604.00;324.00;;
870097;1989;2;0.00;0.00;0.00;7.44;2410.00;324.00;;
870098;1989;2;0.00;0.00;0.00;7.32;2372.00;324.00;;
870099;1989;2;0.00;0.00;0.00;6.31;2046.00;324.00;;
870100;1989;2;0.00;0.00;0.00;5.83;1889.00;324.00;;
870101;1989;2;0.00;0.00;0.00;9.97;3290.00;330.00;;
870102;1989;2;0.00;0.00;0.00;8.63;2847.00;330.00;;
870103;1989;2;0.00;0.00;0.00;6.48;2138.00;330.00;;
870104;1989;2;0.00;0.00;0.00;6.25;1886.00;302.00;;
870105;1989;2;0.00;0.00;0.00;7.65;2524.00;330.00;;
870106;1989;2;0.00;0.00;0.00;8.58;2832.00;330.00;;
870107;1989;2;0.00;0.00;0.00;8.56;2826.00;330.00;;
870108;1989;2;0.00;0.00;0.00;8.41;2774.00;330.00;;
870109;1989;3;4.00;32.00;8.00;5.73;1731.00;302.00;;
870110;1989;3;9.50;152.00;16.00;9.54;2881.00;302.00;;
870111;1989;2;0.00;0.00;0.00;7.56;2496.00;330.00;;
870112;1989;2;0.00;0.00;0.00;7.61;2512.00;330.00;;
870113;1989;2;0.00;0.00;0.00;8.49;2801.00;330.00;;
870114;1989;2;0.00;0.00;0.00;7.66;2527.00;330.00;;
870115;1989;2;0.00;0.00;0.00;7.85;2589.00;330.00;;
870116;1989;2;0.00;0.00;0.00;8.51;2809.00;330.00;;
870117;1989;2;0.00;0.00;0.00;7.71;2545.00;330.00;;
870118;1989;3;8.50;136.00;16.00;7.14;2214.00;310.00;;
870119;1989;2;0.00;0.00;0.00;7.75;2557.00;330.00;;
870120;1989;2;0.00;0.00;0.00;8.32;2747.00;330.00;;
870121;1989;2;0.00;0.00;0.00;9.06;2989.00;330.00;;
870122;1989;2;0.00;0.00;0.00;7.25;2392.00;330.00;;
870123;1989;2;0.00;0.00;0.00;6.33;2024.00;320.00;;
870124;1989;2;0.00;0.00;0.00;8.85;2919.00;330.00;;
870125;1989;2;0.00;0.00;0.00;5.89;1944.00;330.00;;
870126;1989;2;0.00;0.00;0.00;6.99;2306.00;330.00;;
870127;1989;2;0.00;0.00;0.00;7.52;2482.00;330.00;;
870128;1989;2;0.00;0.00;0.00;7.36;2430.00;330.00;;
870129;1989;2;0.00;0.00;0.00;6.78;2238.00;330.00;;
870130;1989;2;0.00;0.00;0.00;6.47;2134.00;330.00;;
870131;1989;2;0.00;0.00;0.00;7.05;2326.00;330.00;;
870132;1989;2;0.00;0.00;0.00;8.54;2819.00;330.00;;
870133;1989;2;0.00;0.00;0.00;6.79;2242.00;330.00;;
870134;1989;2;0.00;0.00;0.00;6.78;2236.00;330.00;;
870135;1989;2;0.00;0.00;0.00;6.12;2018.00;330.00;;
870136;1989;2;0.00;0.00;0.00;5.77;1858.00;322.00;;
870137;1989;2;0.00;0.00;0.00;7.22;2381.00;330.00;;
870138;1989;2;0.00;0.00;0.00;7.03;2319.00;330.00;;
870139;1989;2;0.00;0.00;0.00;8.85;2922.00;330.00;;
870140;1989;2;0.00;0.00;0.00;7.14;2357.00;330.00;;
870141;1989;2;0.00;0.00;0.00;6.97;2299.00;330.00;;
870142;1989;2;0.00;0.00;0.00;8.18;2701.00;330.00;;
870143;1989;2;0.00;0.00;0.00;7.71;2544.00;330.00;;
870144;1989;2;0.00;0.00;0.00;9.63;3178.00;330.00;;
870145;1989;3;0.00;0.00;0.00;5.90;1899.00;322.00;;
870146;1989;2;0.00;0.00;0.00;7.17;2365.00;330.00;;
870147;1989;2;0.00;0.00;0.00;5.99;1976.00;330.00;;
870148;1989;2;0.00;0.00;0.00;6.13;2022.00;330.00;;
870149;1989;2;0.00;0.00;0.00;6.35;2094.00;330.00;;
870150;1989;3;3.09;68.00;22.00;5.01;1082.00;216.00;;
870151;1989;3;7.00;112.00;16.00;4.94;1503.00;304.00;;
870152;1989;2;0.00;0.00;0.00;8.29;2737.00;330.00;;
870153;1989;2;0.00;0.00;0.00;7.80;2573.00;330.00;;
870154;1989;2;0.00;0.00;0.00;8.10;2674.00;330.00;;
870155;1989;2;0.00;0.00;0.00;7.82;2581.00;330.00;;
870156;1989;2;0.00;0.00;0.00;8.30;2740.00;330.00;;
870157;1989;2;0.00;0.00;0.00;7.15;2358.00;330.00;;
870158;1989;2;0.00;0.00;0.00;6.15;2031.00;330.00;;
870159;1989;2;0.00;0.00;0.00;8.19;2704.00;330.00;;
870160;1989;2;0.00;0.00;0.00;8.07;2663.00;330.00;;
870161;1989;2;0.00;0.00;0.00;7.29;2406.00;330.00;;
870162;1989;2;0.00;0.00;0.00;7.05;2361.00;335.00;;
870163;1989;2;0.00;0.00;0.00;8.02;2688.00;335.00;;
870164;1989;3;4.00;32.00;8.00;5.03;1646.00;327.00;;
870165;1989;2;0.00;0.00;0.00;6.88;2304.00;335.00;;
870166;1989;2;0.00;0.00;0.00;8.30;2781.00;335.00;;
870167;1989;2;0.00;0.00;0.00;7.78;2605.00;335.00;;
870168;1989;2;0.00;0.00;0.00;7.32;2452.00;335.00;;
870169;1989;2;0.00;0.00;0.00;5.80;1896.00;327.00;;
870170;1989;2;0.00;0.00;0.00;6.73;2254.00;335.00;;
870171;1989;2;0.00;0.00;0.00;7.45;2496.00;335.00;;
870172;1989;2;0.00;0.00;0.00;6.70;2245.00;335.00;;
870173;1989;2;0.00;0.00;0.00;7.79;2609.00;335.00;;
870174;1989;2;0.00;0.00;0.00;7.14;2391.00;335.00;;
870175;1989;2;0.00;0.00;0.00;6.67;2233.00;335.00;;
870176;1989;2;0.00;0.00;0.00;6.80;2278.00;335.00;;
870177;1989;2;0.00;0.00;0.00;6.62;2219.00;335.00;;
870178;1989;2;0.00;0.00;0.00;8.01;2683.00;335.00;;
870179;1989;2;0.00;0.00;0.00;9.02;3022.00;335.00;;
870180;1989;2;0.00;0.00;0.00;6.33;2122.00;335.00;;
870181;1989;2;0.00;0.00;0.00;8.73;2923.00;335.00;;
870182;1989;2;0.00;0.00;0.00;6.93;2322.00;335.00;;
870183;1989;2;0.00;0.00;0.00;6.90;2310.00;335.00;;
870184;1989;2;0.00;0.00;0.00;7.17;2402.00;335.00;;
870185;1989;2;0.00;0.00;0.00;8.44;2828.00;335.00;;
870186;1989;2;0.00;0.00;0.00;7.89;2643.00;335.00;;
870187;1989;2;0.00;0.00;0.00;6.52;2183.00;335.00;;
870188;1989;2;0.00;0.00;0.00;6.95;2328.00;335.00;;
870189;1989;2;0.00;0.00;0.00;7.11;2381.00;335.00;;
870190;1989;2;0.00;0.00;0.00;7.61;2548.00;335.00;;
870191;1989;2;0.00;0.00;0.00;6.61;2216.00;335.00;;
870192;1989;2;0.00;0.00;0.00;7.04;2359.00;335.00;;
870193;1989;2;0.00;0.00;0.00;7.87;2638.00;335.00;;
870194;1989;2;0.00;0.00;0.00;8.94;2996.00;335.00;;
870195;1989;2;0.00;0.00;0.00;8.76;2933.00;335.00;;
870196;1989;2;0.00;0.00;0.00;6.84;2293.00;335.00;;
870197;1989;2;0.00;0.00;0.00;8.27;2771.00;335.00;;
870198;1989;2;0.00;0.00;0.00;7.70;2579.00;335.00;;
870199;1989;3;4.00;40.00;10.00;7.12;2386.00;335.00;;
870200;1989;3;9.00;90.00;10.00;6.96;2333.00;335.00;;
870201;1989;2;0.00;0.00;0.00;6.32;2117.00;335.00;;
870202;1989;2;0.00;0.00;0.00;7.40;2479.00;335.00;;
870203;1989;2;0.00;0.00;0.00;8.56;2867.00;335.00;;
870204;1989;2;0.00;0.00;0.00;8.75;2932.00;335.00;;
870205;1989;2;0.00;0.00;0.00;6.61;2213.00;335.00;;
870206;1989;3;7.00;70.00;10.00;5.77;1932.00;335.00;;
870207;1989;2;0.00;0.00;0.00;6.34;2125.00;335.00;;
870208;1989;2;0.00;0.00;0.00;8.44;2829.00;335.00;;
870209;1989;2;0.00;0.00;0.00;9.10;3048.00;335.00;;
870210;1989;2;0.00;0.00;0.00;7.27;2581.00;355.00;;
870211;1989;2;0.00;0.00;0.00;8.01;2683.00;335.00;;
870212;1989;2;0.00;0.00;0.00;8.10;2713.00;335.00;;
870213;1989;2;0.00;0.00;0.00;8.08;2706.00;335.00;;
870214;1989;2;0.00;0.00;0.00;8.59;2877.00;335.00;;
870215;1989;3;8.00;80.00;10.00;7.53;2160.00;287.00;;
870216;1989;2;0.00;0.00;0.00;7.61;2548.00;335.00;;
870217;1989;2;0.00;0.00;0.00;8.04;2692.00;335.00;;
870218;1989;2;0.00;0.00;0.00;6.84;2290.00;335.00;;
870219;1989;2;0.00;0.00;0.00;6.99;2343.00;335.00;;
870220;1989;3;6.00;60.00;10.00;5.45;1552.00;285.00;;
870221;1989;3;6.00;48.00;8.00;7.54;2421.00;321.00;;
870222;1989;2;0.00;0.00;0.00;7.02;2253.00;321.00;;
870223;1989;2;0.00;0.00;0.00;5.49;1717.00;313.00;;
870224;1989;2;0.00;0.00;0.00;8.15;2615.00;321.00;;
870225;1989;2;0.00;0.00;0.00;8.40;2696.00;321.00;;
870226;1989;2;0.00;0.00;0.00;7.40;2376.00;321.00;;
870227;1989;2;0.00;0.00;0.00;5.98;1918.00;321.00;;
870228;1989;2;0.00;0.00;0.00;6.36;1992.00;313.00;;
870229;1989;2;0.00;0.00;0.00;7.19;2308.00;321.00;;
870230;1989;2;0.00;0.00;0.00;6.95;2231.00;321.00;;
870231;1989;2;0.00;0.00;0.00;7.11;2281.00;321.00;;
870232;1989;3;4.00;32.00;8.00;5.92;1854.00;313.00;;
870233;1989;2;0.00;0.00;0.00;7.04;2260.00;321.00;;
870234;1989;2;0.00;0.00;0.00;7.21;2313.00;321.00;;
870235;1989;2;0.00;0.00;0.00;5.99;1922.00;321.00;;
870236;1989;2;0.00;0.00;0.00;6.73;2161.00;321.00;;
870237;1989;2;0.00;0.00;0.00;8.24;2645.00;321.00;;
870238;1989;2;0.00;0.00;0.00;5.73;1793.00;313.00;;
870239;1989;2;0.00;0.00;0.00;7.41;2378.00;321.00;;
870240;1989;2;0.00;0.00;0.00;6.78;2177.00;321.00;;
870241;1989;2;0.00;0.00;0.00;7.00;2248.00;321.00;;
870242;1989;2;0.00;0.00;0.00;8.64;2774.00;321.00;;
870243;1989;2;0.00;0.00;0.00;7.83;2515.00;321.00;;
870244;1989;2;0.00;0.00;0.00;6.80;2182.00;321.00;;
870245;1989;2;0.00;0.00;0.00;7.63;2449.00;321.00;;
870246;1989;2;0.00;0.00;0.00;6.82;2190.00;321.00;;
870247;1989;2;0.00;0.00;0.00;8.55;2743.00;321.00;;
870248;1989;2;0.00;0.00;0.00;7.76;2492.00;321.00;;
870249;1989;2;0.00;0.00;0.00;7.58;2433.00;321.00;;
870250;1989;3;5.00;40.00;8.00;5.33;1163.00;218.00;;
870251;1989;3;4.00;32.00;8.00;5.78;1301.00;225.00;;
870252;1989;3;8.00;64.00;8.00;5.59;1292.00;231.00;;
870253;1989;2;0.00;0.00;0.00;7.97;2645.00;332.00;;
870254;1989;2;0.00;0.00;0.00;6.94;2304.00;332.00;;
870255;1989;2;0.00;0.00;0.00;9.37;3112.00;332.00;;
870256;1989;2;0.00;0.00;0.00;7.90;2622.00;332.00;;
870257;1989;2;0.00;0.00;0.00;8.09;2685.00;332.00;;
870258;1989;2;0.00;0.00;0.00;6.79;2201.00;324.00;;
870259;1989;2;0.00;0.00;0.00;7.02;2175.00;310.00;;
870260;1989;2;0.00;0.00;0.00;9.25;3072.00;332.00;;
870261;1989;2;0.00;0.00;0.00;9.19;3051.00;332.00;;
870262;1989;2;0.00;0.00;0.00;5.49;1692.00;308.00;;
870263;1989;2;0.00;0.00;0.00;7.63;2532.00;332.00;;
870264;1989;2;0.00;0.00;0.00;9.33;3099.00;332.00;;
870265;1989;2;0.00;0.00;0.00;8.66;2875.00;332.00;;
870266;1989;2;0.00;0.00;0.00;6.06;2011.00;332.00;;
870267;1989;2;0.00;0.00;0.00;7.39;2454.00;332.00;;
870268;1989;2;0.00;0.00;0.00;7.25;2406.00;332.00;;
870269;1989;2;0.00;0.00;0.00;9.01;2992.00;332.00;;
870270;1989;2;0.00;0.00;0.00;8.57;2845.00;332.00;;
870271;1989;2;0.00;0.00;0.00;8.93;2966.00;332.00;;
870272;1989;3;5.00;40.00;8.00;6.12;1774.00;290.00;;
870273;1989;2;0.00;0.00;0.00;9.30;3086.00;332.00;;
870274;1989;2;0.00;0.00;0.00;7.58;2515.00;332.00;;
870275;1989;2;0.00;0.00;0.00;7.92;2629.00;332.00;;
870276;1989;2;0.00;0.00;0.00;6.65;2208.00;332.00;;
870277;1989;2;0.00;0.00;0.00;9.25;3070.00;332.00;;
870278;1989;2;0.00;0.00;0.00;9.28;3080.00;332.00;;
870279;1989;2;0.00;0.00;0.00;5.50;1827.00;332.00;;
870280;1989;2;0.00;0.00;0.00;8.20;2724.00;332.00;;
