Database dummy - table studregn
1995;1;AES601;BC;C;P;950121;1.00;;
1995;1;AE 601;AB;C;P;950114;1.00;;
1995;1;AE 603;AB;C;P;950114;1.00;;
1995;1;AE 605;AB;C;P;950114;1.00;;
1995;1;AES601;AB;C;P;950114;1.00;;
1995;1;AE 617;BC;C;P;950114;1.00;;
1995;1;AE 651;AB;C;P;950130;1.00;;
1995;1;AE 659;AA;C;P;950130;1.00;;
1995;1;AE 601;AB;C;P;950130;1.00;;
1995;1;AE 603;AB;C;P;950130;1.00;;
1995;1;AE 605;AB;C;P;950130;1.00;;
1995;1;AES601;AB;C;P;950130;1.00;;
1995;1;AE 601;CC;C;P;950466;1.00;;
1995;1;AE 603;BB;C;P;950466;1.00;;
1995;1;AE 651;CC;C;P;950466;1.00;;
1995;1;AE 659;BB;C;P;950466;1.00;;
1995;1;AE 605;BB;C;P;950466;1.00;;
1995;1;AES601;BB;C;P;950466;1.00;;
1995;1;AE 601;AB;C;P;950120;1.00;;
1995;1;AE 603;CC;C;P;950120;1.00;;
1995;1;AE 675;BC;C;P;950120;1.00;;
1995;1;AE 605;BB;C;P;950120;1.00;;
1995;1;AES601;BB;C;P;950120;1.00;;
1995;1;AE 601;AB;C;P;950122;1.00;;
1995;1;AE 603;BB;C;P;950122;1.00;;
1995;1;AE 651;BB;C;P;950122;1.00;;
1995;1;AE 659;BB;C;P;950122;1.00;;
1995;1;AE 605;BB;C;P;950122;1.00;;
1995;1;AES601;BB;C;P;950122;1.00;;
1995;1;AE 673;BB;C;P;950126;1.00;;
1995;1;CE 615;CC;C;P;950126;1.00;;
1995;1;SC 611;BC;C;P;950126;1.00;;
1995;1;AE 605;AB;C;P;950126;1.00;;
1995;1;AES601;AA;C;P;950126;1.00;;
1995;1;AE 605;BC;C;P;950115;1.00;;
1995;1;AES601;BB;C;P;950115;1.00;;
1995;1;AE 651;CC;C;P;950115;1.00;;
1995;1;AE 617;BB;C;P;950115;1.00;;
1995;1;AE 601;AB;C;P;950125;1.00;;
1995;1;AE 603;BC;C;P;950125;1.00;;
1995;1;AE 675;CC;C;P;950125;1.00;;
1995;1;AE 673;AB;C;P;950125;1.00;;
1995;1;AE 605;BC;C;P;950125;1.00;;
1995;1;AES601;CC;C;P;950125;1.00;;
1995;1;AE 601;BB;C;P;950123;1.00;;
1995;1;AE 603;BB;C;P;950123;1.00;;
1995;1;AE 651;BB;C;P;950123;1.00;;
1995;1;AE 659;AB;C;P;950123;1.00;;
1995;1;AE 605;AB;C;P;950123;1.00;;
1995;1;AES601;AA;C;P;950123;1.00;;
1995;1;AE 601;BB;C;P;950124;1.00;;
1995;1;AE 603;CC;C;P;950124;1.00;;
1995;1;AE 675;BB;C;P;950124;1.00;;
1995;1;AE 605;BB;C;P;950124;1.00;;
1995;1;AES601;BB;C;P;950124;1.00;;
1995;1;AE 673;AB;C;P;950124;1.00;;
1995;1;AE 601;BB;C;P;950127;1.00;;
1995;1;AE 603;BC;C;P;950127;1.00;;
1995;1;AE 675;BB;C;P;950127;1.00;;
1995;1;AE 673;BB;C;P;950127;1.00;;
1995;1;AE 605;AB;C;P;950127;1.00;;
1995;1;AES601;AA;C;P;950127;1.00;;
1995;1;AE 601;CC;C;P;951053;1.00;;
1995;1;AE 603;CC;C;P;951053;1.00;;
1995;1;AE 605;BC;C;P;951053;1.00;;
1995;1;AES601;BB;C;P;951053;1.00;;
1995;1;AE 695;BC;C;P;951053;1.00;;
1995;1;EE 627;DD;C;P;951053;1.00;;
1995;1;AE 601;AB;C;P;950117;1.00;;
1995;1;AE 603;AB;C;P;950117;1.00;;
1995;1;EE 627;CD;C;P;950117;1.00;;
1995;1;AE 605;AB;C;P;950117;1.00;;
1995;1;AE 695;AB;C;P;950117;1.00;;
1995;1;AES601;BB;C;P;950117;1.00;;
1995;1;AE 601;AB;C;P;950128;1.00;;
1995;1;AE 603;BB;C;P;950128;1.00;;
1995;1;AE 605;AA;C;P;950128;1.00;;
1995;1;AES601;AA;C;P;950128;1.00;;
1995;1;AE 695;AB;C;P;950128;1.00;;
1995;1;SC 601;AB;C;P;950128;1.00;;
1995;1;AE 601;AB;C;P;950116;1.00;;
1995;1;AE 603;AB;C;P;950116;1.00;;
1995;1;AE 695;BB;C;P;950116;1.00;;
1995;1;SC 601;AB;C;P;950116;1.00;;
1995;1;AE 605;AB;C;P;950116;1.00;;
1995;1;AES601;AA;C;P;950116;1.00;;
1995;1;ES 601;BC;C;P;950543;1.00;;
1995;1;ES 603;AB;C;P;950543;1.00;;
1995;1;ES 607;AB;C;P;950543;1.00;;
1995;1;ES 627;AB;C;P;950543;1.00;;
1995;1;ES 633;AA;C;P;950543;1.00;;
1995;1;ES 629;AB;C;P;950543;1.00;;
1995;1;ESS601;AB;C;P;950543;1.00;;
1995;1;CL 659;AU;A;P;940383;1.00;;
1995;1;ES 601;BC;C;P;950336;1.00;;
1995;1;ES 603;AB;C;P;950336;1.00;;
1995;1;ES 607;BB;C;P;950336;1.00;;
1995;1;ES 627;AB;C;P;950336;1.00;;
1995;1;ES 633;BB;C;P;950336;1.00;;
1995;1;ES 629;BB;C;P;950336;1.00;;
1995;1;ESS601;BB;C;P;950336;1.00;;
1995;1;ES 601;AB;C;P;950326;1.00;;
1995;1;ES 603;AA;C;P;950326;1.00;;
1995;1;ES 607;BB;C;P;950326;1.00;;
1995;1;ES 627;AB;C;P;950326;1.00;;
1995;1;ES 633;BB;C;P;950326;1.00;;
1995;1;ES 629;AA;C;P;950326;1.00;;
1995;1;ESS601;AA;C;P;950326;1.00;;
1995;1;ES 601;BB;C;P;950325;1.00;;
1995;1;ES 603;AB;C;P;950325;1.00;;
1995;1;ES 607;BB;C;P;950325;1.00;;
1995;1;ES 627;AB;C;P;950325;1.00;;
1995;1;ES 633;BB;C;P;950325;1.00;;
1995;1;ES 629;AB;C;P;950325;1.00;;
1995;1;ESS601;AB;C;P;950325;1.00;;
1995;1;ES 601;;C;;950332;1.00;;
1995;1;ES 603;;C;;950332;1.00;;
1995;1;ES 607;;C;;950332;1.00;;
1995;1;ES 627;;C;;950332;1.00;;
1995;1;ES 633;;C;;950332;1.00;;
1995;1;ES 629;FF;C;F;950332;1.00;;
1995;1;ESS601;FF;C;F;950332;1.00;;
1995;1;ES 601;AA;C;P;950333;1.00;;
1995;1;ES 603;AB;C;P;950333;1.00;;
1995;1;ES 607;AA;C;P;950333;1.00;;
1995;1;ES 627;AA;C;P;950333;1.00;;
1995;1;ES 633;BB;C;P;950333;1.00;;
1995;1;ES 629;AB;C;P;950333;1.00;;
1995;1;ESS601;AB;C;P;950333;1.00;;
1995;1;ES 601;BB;C;P;950081;1.00;;
1995;1;ES 603;AB;C;P;950081;1.00;;
1995;1;ES 607;BC;C;P;950081;1.00;;
1995;1;ES 627;AB;C;P;950081;1.00;;
1995;1;ES 633;CC;C;P;950081;1.00;;
1995;1;ES 629;BB;C;P;950081;1.00;;
1995;1;ESS601;BB;C;P;950081;1.00;;
1995;1;ES 601;AB;C;P;950328;1.00;;
1995;1;ES 603;AA;C;P;950328;1.00;;
1995;1;ES 607;BB;C;P;950328;1.00;;
1995;1;ES 627;BB;C;P;950328;1.00;;
1995;1;ES 633;AB;C;P;950328;1.00;;
1995;1;ES 629;AB;C;P;950328;1.00;;
1995;1;ESS601;AB;C;P;950328;1.00;;
1995;1;ES 601;BC;C;P;950327;1.00;;
1995;1;ES 603;CC;C;P;950327;1.00;;
1995;1;ES 607;AB;C;P;950327;1.00;;
1995;1;ES 627;AB;C;P;950327;1.00;;
1995;1;ES 633;BB;C;P;950327;1.00;;
1995;1;ES 629;BB;C;P;950327;1.00;;
1995;1;ESS601;AB;C;P;950327;1.00;;
1995;1;ES 601;BB;C;P;950335;1.00;;
1995;1;ES 603;BC;C;P;950335;1.00;;
1995;1;ES 607;BB;C;P;950335;1.00;;
1995;1;ES 627;AA;C;P;950335;1.00;;
1995;1;ES 633;BB;C;P;950335;1.00;;
1995;1;ES 629;BB;C;P;950335;1.00;;
1995;1;ESS601;AB;C;P;950335;1.00;;
1995;1;ES 601;CD;C;P;950329;1.00;;
1995;1;ES 603;CD;C;P;950329;1.00;;
1995;1;ES 607;BB;C;P;950329;1.00;;
1995;1;ES 627;AB;C;P;950329;1.00;;
1995;1;ES 633;CC;C;P;950329;1.00;;
1995;1;ES 629;DD;C;P;950329;1.00;;
1995;1;ESS601;BB;C;P;950329;1.00;;
1995;1;ES 601;AA;C;P;950330;1.00;;
1995;1;ES 603;AA;C;P;950330;1.00;;
1995;1;ES 607;AB;C;P;950330;1.00;;
1995;1;ES 627;AB;C;P;950330;1.00;;
1995;1;ES 633;AA;C;P;950330;1.00;;
1995;1;ES 629;AA;C;P;950330;1.00;;
1995;1;ESS601;AB;C;P;950330;1.00;;
1995;1;ES 601;BC;C;P;951232;1.00;;
1995;1;ES 603;BB;C;P;951232;1.00;;
1995;1;ES 607;BC;C;P;951232;1.00;;
1995;1;ES 627;AB;C;P;951232;1.00;;
1995;1;ES 633;BC;C;P;951232;1.00;;
1995;1;ES 629;BB;C;P;951232;1.00;;
1995;1;ESS601;BB;C;P;951232;1.00;;
1995;1;AE 601;BC;C;P;951050;1.00;;
1995;1;AE 603;BC;C;P;951050;1.00;;
1995;1;AE 605;BB;C;P;951050;1.00;;
1995;1;AES601;BC;C;P;951050;1.00;;
1995;1;EE 627;DD;C;P;951050;1.00;;
1995;1;AE 695;BB;C;P;951050;1.00;;
1995;1;ES 603;;C;;950626;1.00;;
1995;1;ES 607;;C;;950626;1.00;;
1995;1;ES 633;;C;;950626;1.00;;
1995;1;ES 629;FF;C;F;950626;1.00;;
1995;1;ES 603;BB;C;P;950625;1.00;;
1995;1;ME 388;NP;C;F;920732;1.50;;
1995;1;ME 407;CD;C;P;920732;1.50;;
1995;1;ME 417;BC;C;P;920732;1.50;;
1995;1;ME 495;BB;C;P;920732;1.50;;
1995;1;ME 497;**;C;P;920732;1.50;;
1995;1;HS 443;CC;C;P;920732;1.50;;
1995;1;ME 433;CD;C;P;920732;1.50;;
1995;1;ME 473;BB;C;P;920732;1.50;;
1995;1;ME 388;NP;C;F;920765;1.50;;
1995;1;ME 407;XX;C;F;920765;1.50;;
1995;1;ME 417;FF;C;F;920765;1.50;;
1995;1;ME 495;BC;C;P;920765;1.50;;
1995;1;ME 497;**;C;P;920765;1.50;;
1995;1;HS 423;;C;D;920765;1.50;;
1995;1;EN 601;;C;D;920765;1.50;;
1995;1;EN 613;;C;D;920765;1.50;;
1995;1;HS 425;II;C;M;920765;1.50;;
1995;1;ME 211;FF;C;F;920765;1.00;;
1995;1;ME 393;NP;C;F;920765;1.50;;
1995;1;NC 201;NP;C;F;920765;1.00;;
1995;1;ME 473;II;C;M;920765;1.50;;
1995;1;ME 433;FF;C;F;920765;1.50;;
1995;1;CS 388;PP;C;P;920622;1.50;;
1995;1;CS 443;BC;C;P;920622;1.50;;
1995;1;CS 447;BB;C;P;920622;1.50;;
1995;1;CS 493;AA;C;P;920622;1.50;;
1995;1;CS 495;BB;C;P;920622;1.50;;
1995;1;CS 497;**;C;P;920622;1.50;;
1995;1;HS 423;;C;D;920622;1.50;;
1995;1;CS 441;;C;D;920622;1.50;;
1995;1;CS 455;;C;D;920622;1.50;;
1995;1;HS 463;CC;C;P;920622;1.50;;
1995;1;CS 463;CC;C;P;920622;1.50;;
1995;1;CS 643;BB;C;P;920622;1.50;;
1995;1;EE 665;AA;C;P;940862;1.00;;
1995;1;EE 600;AB;C;P;940862;1.00;;
1995;1;EE 611;AU;A;P;940349;1.00;;
1995;1;EE 600;AB;C;P;940468;1.00;;
1995;1;EE 665;AB;C;P;940468;1.00;;
1995;1;SC 621;AA;C;P;940094;1.00;;
1995;1;EE 691;AA;C;P;940863;1.00;;
1995;1;EE 635;AA;C;P;940236;1.00;;
1995;1;EE 627;BC;C;P;931044;1.00;;
1995;1;EE 629;CC;C;P;931044;1.00;;
1995;1;EE 637;BB;C;P;931044;1.00;;
1995;1;EE 601;CC;C;P;941160;1.00;;
1995;1;EE 610;BB;C;P;941160;1.00;;
1995;1;EE 641;AA;C;P;950523;1.00;;
1995;1;EE 643;BB;C;P;950523;1.00;;
1995;1;EE 681;AB;C;P;950523;1.00;;
1995;1;EE 687;AB;C;P;950523;1.00;;
1995;1;EE 637;AA;C;P;950523;1.00;;
1995;1;EE 639;AA;C;P;950523;1.00;;
1995;1;EE 601;BB;C;P;950524;1.00;;
1995;1;EE 603;BB;C;P;950524;1.00;;
1995;1;EE 609;AA;C;P;950524;1.00;;
1995;1;EES601;AB;C;P;950524;1.00;;
1995;1;EE 600;BB;C;P;950524;1.00;;
1995;1;EE 641;BC;C;P;950525;1.00;;
1995;1;EE 643;AA;C;P;950525;1.00;;
1995;1;EE 681;AB;C;P;950525;1.00;;
1995;1;EE 687;AB;C;P;950525;1.00;;
1995;1;EE 637;AA;C;P;950525;1.00;;
1995;1;EE 639;AA;C;P;950525;1.00;;
1995;1;EE 637;CD;C;P;950563;1.00;;
1995;1;EE 639;BC;C;P;950563;1.00;;
1995;1;EE 661;BB;C;P;950563;1.00;;
1995;1;EE 611;AA;C;P;950562;1.00;;
1995;1;EE 603;BB;C;P;950562;1.00;;
1995;1;EE 610;BB;C;P;950562;1.00;;
1995;1;EE 600;AB;C;P;950562;1.00;;
1995;1;EE 609;AB;C;P;951210;1.00;;
1995;1;EE 611;BB;C;P;951210;1.00;;
1995;1;EE 633;BB;C;P;951210;1.00;;
1995;1;EE 600;AB;C;P;951210;1.00;;
1995;1;EES601;AB;C;P;951210;1.00;;
1995;1;EE 609;AA;C;P;951048;1.00;;
1995;1;EE 611;AB;C;P;951048;1.00;;
1995;1;EE 633;BB;C;P;951048;1.00;;
1995;1;EE 600;AA;C;P;951048;1.00;;
1995;1;EES601;AA;C;P;951048;1.00;;
1995;1;EE 611;AA;C;P;951047;1.00;;
1995;1;EE 603;BC;C;P;951047;1.00;;
1995;1;EE 703;BC;C;P;951047;1.00;;
1995;1;EES601;AB;C;P;951047;1.00;;
1995;1;EE 601;BC;C;P;951046;1.00;;
1995;1;EE 603;CC;C;P;951046;1.00;;
1995;1;EE 703;BC;C;P;951046;1.00;;
1995;1;EES601;AB;C;P;951046;1.00;;
1995;1;EE 600;AB;C;P;951046;1.00;;
1995;1;EE 601;BC;C;P;951045;1.00;;
1995;1;EE 603;BC;C;P;951045;1.00;;
1995;1;EE 703;BC;C;P;951045;1.00;;
1995;1;EES601;AA;C;P;951045;1.00;;
1995;1;EE 600;AA;C;P;951045;1.00;;
1995;1;EE 601;BB;C;P;950561;1.00;;
1995;1;EE 603;AB;C;P;950561;1.00;;
1995;1;EE 610;BB;C;P;950561;1.00;;
1995;1;EE 703;BC;C;P;950561;1.00;;
1995;1;EE 600;AA;C;P;950561;1.00;;
1995;1;EES601;AB;C;P;950561;1.00;;
1995;1;EE 600;AA;C;P;950558;1.00;;
1995;1;EE 661;BC;C;P;950558;1.00;;
1995;1;EE 635;BC;C;P;950557;1.00;;
1995;1;EE 603;CC;C;P;950557;1.00;;
1995;1;EE 633;CC;C;P;950557;1.00;;
1995;1;EES601;BB;C;P;950557;1.00;;
1995;1;EE 601;BC;C;P;950556;1.00;;
1995;1;EE 635;BB;C;P;950556;1.00;;
1995;1;EE 603;BB;C;P;950556;1.00;;
1995;1;EE 610;AB;C;P;950556;1.00;;
1995;1;EE 691;BB;C;P;950556;1.00;;
1995;1;EE 667;AA;C;P;950555;1.00;;
1995;1;EE 643;BC;C;P;950555;1.00;;
1995;1;EE 633;BB;C;P;950555;1.00;;
1995;1;EE 641;BC;C;P;950555;1.00;;
1995;1;EE 601;BC;C;P;950553;1.00;;
1995;1;EE 635;BC;C;P;950553;1.00;;
1995;1;EE 603;BB;C;P;950553;1.00;;
1995;1;EE 601;II;C;M;950552;1.00;;
1995;1;EE 610;;C;;950552;1.00;;
1995;1;EE 635;;C;;950552;1.00;;
1995;1;EES601;;C;;950552;1.00;;
1995;1;CH 525;BB;C;P;950604;1.00;;
1995;1;CH 547;AB;C;P;950604;1.00;;
1995;1;CH 821;BC;C;P;950604;1.00;;
1995;1;CH 831;BB;C;P;950604;1.00;;
1995;1;ME 651;AB;C;P;950615;1.00;;
1995;1;ME 655;AB;C;P;950615;1.00;;
1995;1;ME 415;AU;A;P;950615;1.00;;
1995;1;MES801;BB;C;P;950615;1.00;;
1995;1;CH 805;AB;C;P;951190;1.00;;
1995;1;CH 807;AB;C;P;951190;1.00;;
1995;1;CH 821;CD;C;P;951190;1.00;;
1995;1;CH 831;BB;C;P;951190;1.00;;
1995;1;MES801;;C;;950616;1.00;;
1995;1;ME 683;;C;;950616;1.00;;
1995;1;ME 701;II;C;M;950616;1.00;;
1995;1;ME 637;AA;C;P;950612;1.00;;
1995;1;ME 651;AB;C;P;950612;1.00;;
1995;1;MES801;AB;C;P;950612;1.00;;
1995;1;ME 665;AA;C;P;950533;1.00;;
1995;1;MES801;AA;C;P;950533;1.00;;
1995;1;ME 701;AB;C;P;950611;1.00;;
1995;1;MES801;AA;C;P;950611;1.00;;
1995;1;ME 651;AB;C;P;950070;1.00;;
1995;1;ME 661;AB;C;P;950070;1.00;;
1995;1;ME 663;BC;C;P;950070;1.00;;
1995;1;MES601;AB;C;P;950070;1.00;;
1995;1;ME 671;BB;C;P;950070;1.00;;
1995;1;ME 657;BB;C;P;950070;1.00;;
1995;1;EE 601;BC;C;P;950569;1.00;;
1995;1;EE 635;BC;C;P;950569;1.00;;
1995;1;EE 603;CD;C;P;950569;1.00;;
1995;1;EE 610;BB;C;P;950569;1.00;;
1995;1;EE 601;BB;C;P;950536;1.00;;
1995;1;EE 610;AB;C;P;950536;1.00;;
1995;1;EE 635;BB;C;P;950536;1.00;;
1995;1;EES801;BB;C;P;950536;1.00;;
1995;1;ME 651;AA;C;P;950071;1.00;;
1995;1;ME 661;AA;C;P;950071;1.00;;
1995;1;ME 663;AB;C;P;950071;1.00;;
1995;1;MES601;AA;C;P;950071;1.00;;
1995;1;ME 681;AA;C;P;950071;1.00;;
1995;1;EN 601;AA;C;P;950071;1.00;;
1995;1;ME 657;BB;C;P;950071;1.00;;
1995;1;ME 651;AA;C;P;950350;1.00;;
1995;1;ME 661;BC;C;P;950350;1.00;;
1995;1;ME 663;AA;C;P;950350;1.00;;
1995;1;MES601;AA;C;P;950350;1.00;;
1995;1;ME 657;BB;C;P;950350;1.00;;
1995;1;ME 665;BB;C;P;950350;1.00;;
1995;1;EE 601;CC;C;P;941165;1.00;;
1995;1;EE 603;CD;C;P;941165;1.00;;
1995;1;EE 635;BC;C;P;941165;1.00;;
1995;1;ME 651;BB;C;P;950351;1.00;;
1995;1;ME 661;CC;C;P;950351;1.00;;
1995;1;ME 663;BC;C;P;950351;1.00;;
1995;1;MES601;AB;C;P;950351;1.00;;
1995;1;ME 681;AA;C;P;950351;1.00;;
1995;1;ME 657;BB;C;P;950351;1.00;;
1995;1;ME 651;BB;C;P;950353;1.00;;
1995;1;ME 661;CC;C;P;950353;1.00;;
1995;1;ME 663;BC;C;P;950353;1.00;;
1995;1;MES601;AB;C;P;950353;1.00;;
1995;1;ME 671;AB;C;P;950353;1.00;;
1995;1;ME 657;BB;C;P;950353;1.00;;
1995;1;ME 651;AA;C;P;950354;1.00;;
1995;1;ME 661;AA;C;P;950354;1.00;;
1995;1;ME 663;BB;C;P;950354;1.00;;
1995;1;MES601;AA;C;P;950354;1.00;;
1995;1;ME 681;AA;C;P;950354;1.00;;
1995;1;ME 657;AB;C;P;950354;1.00;;
1995;1;ME 651;AB;C;P;950356;1.00;;
1995;1;ME 661;BC;C;P;950356;1.00;;
1995;1;ME 663;CC;C;P;950356;1.00;;
1995;1;MES601;AA;C;P;950356;1.00;;
1995;1;ME 657;AB;C;P;950356;1.00;;
1995;1;ME 681;AB;C;P;950356;1.00;;
1995;1;ME 683;AA;C;P;950356;1.00;;
1995;1;ME 651;AB;C;P;950357;1.00;;
1995;1;ME 663;BB;C;P;950357;1.00;;
1995;1;MES601;BB;C;P;950357;1.00;;
1995;1;ME 671;AA;C;P;950357;1.00;;
1995;1;ME 657;AA;C;P;950357;1.00;;
1995;1;ME 661;BB;C;P;950357;1.00;;
1995;1;ME 651;AB;C;P;950358;1.00;;
1995;1;ME 661;BB;C;P;950358;1.00;;
1995;1;ME 663;BB;C;P;950358;1.00;;
1995;1;MES601;BB;C;P;950358;1.00;;
1995;1;ME 657;AA;C;P;950358;1.00;;
1995;1;ME 681;AB;C;P;950358;1.00;;
1995;1;ME 671;AA;C;P;950358;1.00;;
1995;1;ME 651;AB;C;P;950359;1.00;;
1995;1;ME 661;BB;C;P;950359;1.00;;
1995;1;ME 663;BB;C;P;950359;1.00;;
1995;1;MES601;AB;C;P;950359;1.00;;
1995;1;ME 657;AB;C;P;950359;1.00;;
1995;1;ME 655;AA;C;P;950359;1.00;;
1995;1;ME 681;AA;C;P;950359;1.00;;
1995;1;ME 651;AA;C;P;950360;1.00;;
1995;1;ME 661;BB;C;P;950360;1.00;;
1995;1;ME 663;AB;C;P;950360;1.00;;
1995;1;MES601;AA;C;P;950360;1.00;;
1995;1;ME 681;AA;C;P;950360;1.00;;
1995;1;ME 657;AB;C;P;950360;1.00;;
1995;1;ME 671;AB;C;P;950360;1.00;;
1995;1;ME 651;AB;C;P;950361;1.00;;
1995;1;ME 661;AB;C;P;950361;1.00;;
1995;1;ME 663;CD;C;P;950361;1.00;;
1995;1;MES601;BC;C;P;950361;1.00;;
1995;1;ME 681;AB;C;P;950361;1.00;;
1995;1;ME 657;BB;C;P;950361;1.00;;
1995;1;EE 641;AB;C;P;950035;1.00;;
1995;1;EE 643;AA;C;P;950035;1.00;;
1995;1;EE 681;AA;C;P;950035;1.00;;
1995;1;EE 633;AB;C;P;950035;1.00;;
1995;1;ME 651;AA;C;P;950363;1.00;;
1995;1;ME 661;CD;C;P;950363;1.00;;
1995;1;ME 663;AB;C;P;950363;1.00;;
1995;1;MES601;AA;C;P;950363;1.00;;
1995;1;ME 671;AA;C;P;950363;1.00;;
1995;1;ME 657;AB;C;P;950363;1.00;;
1995;1;ME 651;BB;C;P;950366;1.00;;
1995;1;ME 661;AB;C;P;950366;1.00;;
1995;1;ME 663;CD;C;P;950366;1.00;;
1995;1;MES601;BB;C;P;950366;1.00;;
1995;1;ME 681;AA;C;P;950366;1.00;;
1995;1;ME 657;AB;C;P;950366;1.00;;
1995;1;ME 651;AB;C;P;950368;1.00;;
1995;1;ME 661;AA;C;P;950368;1.00;;
1995;1;ME 663;AB;C;P;950368;1.00;;
1995;1;MES601;AA;C;P;950368;1.00;;
1995;1;ME 681;AA;C;P;950368;1.00;;
1995;1;ME 657;AB;C;P;950368;1.00;;
1995;1;ME 671;AB;C;P;950368;1.00;;
1995;1;EE 661;BB;C;P;950044;1.00;;
1995;1;EE 665;CC;C;P;950044;1.00;;
1995;1;EE 667;BC;C;P;950044;1.00;;
1995;1;EE 691;BB;C;P;950044;1.00;;
1995;1;EE 601;AA;C;P;950261;1.00;;
1995;1;EE 603;AA;C;P;950261;1.00;;
1995;1;EE 610;AA;C;P;950261;1.00;;
1995;1;EE 703;AB;C;P;950261;1.00;;
1995;1;EE 600;AA;C;P;950261;1.00;;
1995;1;EES601;AA;C;P;950261;1.00;;
1995;1;EE 601;AB;C;P;950263;1.00;;
1995;1;EE 703;BB;C;P;950263;1.00;;
1995;1;EE 610;AB;C;P;950263;1.00;;
1995;1;EE 691;BB;C;P;950263;1.00;;
1995;1;EE 601;BB;C;P;950265;1.00;;
1995;1;EE 603;AB;C;P;950265;1.00;;
1995;1;EE 610;AB;C;P;950265;1.00;;
1995;1;EE 703;BB;C;P;950265;1.00;;
1995;1;EE 600;AA;C;P;950265;1.00;;
1995;1;EES601;AA;C;P;950265;1.00;;
1995;1;ME 651;AB;C;P;950373;1.00;;
1995;1;ME 661;BC;C;P;950373;1.00;;
1995;1;ME 663;BB;C;P;950373;1.00;;
1995;1;MES601;AA;C;P;950373;1.00;;
1995;1;ME 657;AB;C;P;950373;1.00;;
1995;1;ME 681;AB;C;P;950373;1.00;;
1995;1;EE 703;BB;C;P;950266;1.00;;
1995;1;EE 610;BB;C;P;950266;1.00;;
1995;1;EE 603;AB;C;P;950266;1.00;;
1995;1;EE 600;BB;C;P;950266;1.00;;
1995;1;EES601;AA;C;P;950266;1.00;;
1995;1;EE 601;BB;C;P;950267;1.00;;
1995;1;EE 603;AA;C;P;950267;1.00;;
1995;1;EE 703;AB;C;P;950267;1.00;;
1995;1;EE 610;BB;C;P;950267;1.00;;
1995;1;EE 691;BB;C;P;950267;1.00;;
1995;1;EES601;AB;C;P;950267;1.00;;
1995;1;EE 603;BB;C;P;950268;1.00;;
1995;1;EE 601;AB;C;P;950268;1.00;;
1995;1;EE 703;AB;C;P;950268;1.00;;
1995;1;EE 605;BB;C;P;950268;1.00;;
1995;1;EE 600;AA;C;P;950268;1.00;;
1995;1;EES601;AB;C;P;950268;1.00;;
1995;1;EE 603;AB;C;P;950273;1.00;;
1995;1;EE 611;AA;C;P;950273;1.00;;
1995;1;EE 610;AB;C;P;950273;1.00;;
1995;1;EE 703;BC;C;P;950273;1.00;;
1995;1;EE 600;BB;C;P;950273;1.00;;
